id,town,area,latitude,longitude,region,monitoredVotes,registered,photoVoices,officialVotes,officialVoters,against_registered,against_officialVotes,against_photoVoices,cherechen_registered,cherechen_officialVotes,cherechen_photoVoices,corrupted_registered,corrupted_officialVotes,corrupted_photoVoices,dmitriyev_registered,dmitriyev_officialVotes,dmitriyev_photoVoices,ignore_registered,ignore_officialVotes,ignore_photoVoices,kanopatskaja_registered,kanopatskaja_officialVotes,kanopatskaja_photoVoices,lukashenko_registered,lukashenko_officialVotes,lukashenko_photoVoices,tihanovkaja_registered,tihanovkaja_officialVotes,tihanovkaja_photoVoices,voters,votes,turnout,against,cherechen,corrupted,dmitriyev,kanopatskaja,tihanovkaja,lukashenko
01-010-0028,Brest,city,52.102971,23.684936,1,,268,170,1659,1953,10,424,6,0,29,0,0,,0,1,33,0,1,,0,1,35,0,0,374,0,255,764,164,1953,1659,0.849462,364.216,29,59.784,33,35,764,374
01-010-0029,Brest,city,52.109968,23.67898,1,,448,279,,,6,,3,1,,0,1,,0,3,,3,0,,0,1,,1,6,,1,430,,271,1915.37,1534.02,0.8009,205.455,62.9892,33.8197,70.1758,50.7295,1034.15,76.701
01-010-0030,Brest,city,52.117069,23.688412,1,,259,157,1339,1704,5,98,1,0,13,0,0,,0,1,18,0,1,,0,0,15,0,4,778,2,248,417,154,1704,1339,0.785798,84.182,13,13.818,18,15,417,778
01-010-0031,Brest,city,52.123014,23.695365,1,,252,160,1906,2017,4,116,2,2,65,0,0,,0,2,47,0,0,,0,0,56,0,1,1012,0,243,610,158,2017,1615.42,0.8009,114.253,35.0283,18.8071,39.0248,28.2107,584.415,795.681
01-010-0032,Brest,city,52.111655,23.686032,1,,264,150,1870,1885,5,107,2,0,37,0,0,15,0,0,47,0,0,,0,0,33,0,0,920,0,259,711,148,1885,1870,0.992042,107,37,15,47,33,711,920
01-010-0033,Brest,city,52.108137,23.706019,1,,201,104,,,3,,1,2,,0,0,,0,0,,0,1,,0,0,,0,2,,0,193,,103,1372.15,1098.95,0.8009,92.0907,28.2336,15.159,31.4548,22.7384,464.165,445.113
01-010-0034,Brest,city,52.113486,23.730759,1,,424,271,2048,2543,7,164,3,2,62,0,0,,0,3,46,1,0,,0,2,18,0,1,535,0,409,1223,267,2543,2048,0.805348,140.876,62,23.124,46,18,1223,535
01-010-0035,Brest,city,52.113486,23.730759,1,,455,283,1938,2020,4,115,1,2,38,1,0,16,0,2,26,1,1,,0,3,24,3,4,608,0,439,1111,277,2020,1617.82,0.8009,205.998,63.1559,33.9092,70.3616,50.8638,1055.79,137.736
01-010-0036,Brest,city,52.104818,23.646551,1,,231,135,1608,2065,7,8,1,1,8,0,0,,0,3,13,3,0,,0,1,15,0,1,882,0,218,682,131,2065,1653.86,0.8009,110.284,33.8114,18.1538,37.6691,27.2306,524.29,902.421
01-010-0037,Brest,city,52.103707,23.644,1,,1,1,,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,1,,1,1372.15,1098.95,0.8009,0.411642,0.126203,0.06776,0.140602,0.10164,2.405,1095.7
01-010-0038,Brest,city,52.092476,23.685475,1,,6,3,,,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,5,,3,1372.15,1098.95,0.8009,3.63868,1.11556,0.59896,1.24284,0.89844,12.025,1079.44
01-010-0039,Brest,city,52.106727,23.690595,1,,12,5,,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,12,,5,1372.15,1098.95,0.8009,4.9397,1.51444,0.81312,1.68722,1.21968,28.86,1059.92
01-010-0040,Brest,city,52.127979,23.652623,1,,210,125,1688,1820,4,48,2,1,28,0,0,,0,0,23,0,1,,0,0,24,0,0,1008,0,204,557,123,1820,1457.64,0.8009,93.4578,28.6527,15.384,31.9218,23.076,490.62,774.528
01-010-0041,Brest,city,52.126503,23.698339,1,,547,329,,,7,,2,1,,0,1,,0,7,,4,1,,0,1,,1,4,,1,525,,321,2338.63,1873.01,0.8009,250.882,76.9166,41.2975,85.6924,61.9463,1262.62,93.6505
01-010-0042,Brest,city,52.122256,23.771947,1,,335,189,1279,1570,4,9,2,0,6,0,0,,0,0,13,0,1,,0,2,24,1,0,629,0,328,598,186,1570,1257.41,0.8009,146.082,44.7864,24.0464,49.8963,36.0696,788.84,167.689
01-010-0043,Brest,city,52.119652,23.656486,1,,244,149,,,7,,3,0,,0,0,,0,2,,0,0,,0,1,,0,3,,1,231,,145,1372.15,1098.95,0.8009,115.635,35.452,19.0346,39.4969,28.552,555.555,305.229
01-010-0044,Brest,city,52.090185,23.678378,1,,193,120,1065,1370,4,56,3,2,27,1,0,5,0,0,21,0,0,,0,0,11,0,2,472,0,185,473,116,1370,1065,0.777372,56,27,5,21,11,473,472
01-011-0001,Brest,city,52.087927,23.715568,1,,378,203,,,7,,1,0,,0,0,,0,2,,1,1,,1,1,,0,9,,0,358,,200,1616.11,1294.34,0.8009,178.977,54.8716,29.4613,61.1322,44.1919,860.99,64.7171
01-011-0002,Brest,city,52.086461,23.703899,1,,255,174,,,7,,1,0,,0,1,,1,2,,2,0,,0,1,,1,6,,1,238,,168,1372.15,1098.95,0.8009,124.839,38.2736,20.5496,42.6404,30.8244,572.39,269.438
01-011-0003,Brest,city,52.086461,23.703899,1,,309,197,1482,1512,2,101,1,1,21,0,0,14,0,2,22,1,0,,0,1,47,1,5,1150,0,298,127,194,1512,1210.96,0.8009,140.055,42.9385,23.0542,47.8375,34.5814,716.69,205.804
01-011-0004,Brest,city,52.087335,23.706549,1,,283,162,,,3,,2,5,,2,0,,0,1,,1,0,,0,2,,2,3,,0,269,,155,1372.15,1098.95,0.8009,132.858,40.7323,21.8697,45.3796,32.8045,646.945,178.365
01-011-0005,Brest,city,52.087335,23.706549,1,,143,78,944,979,2,43,2,0,21,0,0,6,0,0,15,0,0,,0,0,8,0,0,708,0,141,143,76,979,784.081,0.8009,61.2025,18.7637,10.0745,20.9045,15.1117,339.105,318.919
01-011-0006,Brest,city,52.090744,23.704501,1,,300,195,,,1,,0,0,,0,0,,0,3,,0,1,,0,0,,0,0,,0,295,,195,1439.62,1152.99,0.8009,129.337,39.6526,21.29,44.1768,31.935,709.475,177.124
01-011-0007,Brest,city,52.0906405,23.70459261,1,,623,423,2139,2450,11,203,2,3,28,2,2,,0,4,22,0,1,,0,0,19,0,2,841,0,600,1026,419,2663.55,2133.24,0.8009,283.336,86.8664,46.6397,96.7773,69.9595,1443,106.662
01-011-0008,Brest,city,52.092271,23.717868,1,,244,131,1486,1570,4,191,1,1,42,1,2,,0,1,32,0,1,,0,0,16,0,1,1058,0,234,147,129,1570,1257.41,0.8009,112.129,34.377,18.4574,38.2992,27.6862,562.77,463.691
01-011-0009,Brest,city,52.092127,23.703315,1,,12,9,,,0,,0,0,,0,0,,0,0,,0,0,,0,1,,0,0,,0,11,,9,1372.15,1098.95,0.8009,6.10853,1.87278,1.00552,2.08645,1.50828,26.455,1059.92
01-011-0010,Brest,city,52.09667,23.698087,1,,412,260,1856,2195,9,171,3,1,26,1,2,,1,6,44,4,1,,0,2,19,1,2,1096,0,389,500,250,2195,1757.98,0.8009,196.48,60.2376,32.3423,67.1103,48.5135,935.545,417.752
01-011-0011,Brest,city,52.099961,23.698384,1,,277,172,,,2,,1,2,,2,0,,0,1,,0,0,,0,0,,0,0,,0,272,,169,1372.15,1098.95,0.8009,119.869,36.75,19.7315,40.9429,29.5973,654.16,197.904
01-011-0012,Brest,city,52.099795,23.701546,1,,317,179,,,5,,3,0,,0,0,,0,3,,2,2,,0,2,,2,2,,0,303,,172,1439.62,1152.99,0.8009,146.854,45.0232,24.1735,50.1601,36.2603,728.715,121.804
01-011-0013,Brest,city,52.105056,23.710583,1,,216,120,,,7,,1,0,,0,0,,0,0,,0,0,,0,0,,0,1,,0,208,,119,1372.15,1098.95,0.8009,98.2653,30.1266,16.1754,33.5639,24.263,500.24,396.321
01-011-0014,Brest,city,52.10036,23.715101,1,,272,155,,,4,,2,1,,1,0,,0,4,,1,0,,0,2,,0,2,,0,259,,151,1372.15,1098.95,0.8009,127.161,38.9857,20.9319,43.4337,31.3979,622.895,214.149
01-011-0015,Brest,city,52.098158,23.723554,1,,390,215,2044,2543,6,158,4,5,42,1,0,11,0,2,47,0,4,,0,1,27,0,4,646,1,368,1113,209,2543,2044,0.803775,158,42,11,47,27,1113,646
01-011-0016,Brest,city,52.097671,23.729618,1,,341,210,,,2,,0,2,,2,0,,0,0,,0,1,,0,1,,0,0,,0,335,,208,1457.88,1167.62,0.8009,147.383,45.1853,24.2606,50.3407,36.3908,805.675,58.3808
01-011-0017,Brest,city,52.101411,23.726187,1,,166,107,1223,1445,3,191,1,0,12,0,0,,0,0,18,0,1,,0,1,10,1,2,856,0,159,136,105,1445,1157.3,0.8009,76.5144,23.4581,12.595,26.1345,18.8924,382.395,617.311
01-011-0018,Brest,city,52.101555,23.727696,1,,206,101,,,4,,0,2,,1,0,,0,1,,1,0,,0,1,,1,3,,0,195,,98,1372.15,1098.95,0.8009,97.6554,29.9396,16.075,33.3555,24.1124,468.975,428.842
01-011-0019,Brest,city,52.10588,23.731127,1,,226,137,,,5,,2,2,,0,0,,0,2,,2,0,,0,0,,0,2,,0,215,,133,1372.15,1098.95,0.8009,105.888,32.4637,17.4302,36.1676,26.1452,517.075,363.785
01-011-0020,Brest,city,52.104498,23.733095,1,,240,124,1595,1678,3,154,1,1,16,0,0,,0,3,14,1,1,,0,1,17,0,2,1196,0,229,198,122,1678,1343.91,0.8009,111.651,34.2305,18.3788,38.136,27.5682,550.745,563.2
01-011-0021,Brest,city,52.106234,23.734289,1,,221,131,,,10,,4,0,,0,0,,0,3,,1,0,,0,0,,0,1,,0,207,,126,1372.15,1098.95,0.8009,107.337,32.9077,17.6686,36.6623,26.5028,497.835,380.042
01-011-0022,Brest,city,52.105775,23.738413,1,,432,270,2701,2815,8,-48,1,3,43,1,0,,0,1,52,1,0,,0,0,31,0,2,1420,0,418,1203,267,2815,2254.53,0.8009,194.193,59.5365,31.9659,66.3293,47.9489,1005.29,849.266
01-011-0023,Brest,city,52.104547,23.752471,1,,232,135,,,2,,1,0,,0,0,,0,2,,1,0,,0,0,,0,7,,2,221,,131,1372.15,1098.95,0.8009,108.358,33.2209,17.8367,37.0112,26.7551,531.505,344.268
01-011-0024,Brest,city,52.10957,23.753073,1,,280,159,,,4,,1,1,,1,0,,0,1,,0,0,,0,1,,0,2,,0,271,,157,1372.15,1098.95,0.8009,125.779,38.5619,20.7044,42.9616,31.0566,651.755,188.136
01-011-0025,Brest,city,52.110117,23.756864,1,,282,150,,,6,,1,2,,1,0,,0,1,,1,2,,0,0,,0,4,,1,267,,146,1372.15,1098.95,0.8009,133.615,40.9644,21.9943,45.6382,32.9915,642.135,181.616
01-011-0026,Brest,city,52.108713,23.765308,1,,266,157,,,6,,1,2,,1,0,,0,0,,0,0,,0,0,,0,1,,0,257,,155,1372.15,1098.95,0.8009,120.016,36.7951,19.7558,40.9932,29.6336,618.085,233.676
01-011-0027,Brest,city,52.108713,23.765308,1,,221,134,,,0,,0,0,,0,0,,0,4,,2,0,,0,1,,0,3,,0,213,,132,1372.15,1098.95,0.8009,100.324,30.7576,16.5142,34.2669,24.7712,512.265,380.056
01-011-0028,Brest,city,52.106284,23.753756,1,,296,179,,,7,,0,0,,0,0,,0,1,,0,0,,0,1,,0,3,,0,284,,179,1439.62,1152.99,0.8009,135.872,41.6562,22.3658,46.409,33.5486,683.02,190.118
01-011-0029,Brest,city,52.102655,23.76017,1,,207,109,,,6,,1,0,,0,0,,0,2,,0,0,,0,0,,0,1,,0,198,,108,1372.15,1098.95,0.8009,95.7294,29.3491,15.7579,32.6977,23.6369,476.19,425.594
01-011-0030,Brest,city,52.102655,23.76017,1,,272,172,1880,2126,3,211,1,1,29,0,1,8,0,3,29,2,1,,0,1,22,0,5,1412,0,257,169,169,2126,1702.71,0.8009,129.499,39.7024,21.3167,44.2322,31.9751,618.085,817.9
01-011-0031,Brest,city,52.101798,23.755534,1,,453,291,,,7,,3,1,,0,0,,0,6,,2,0,,0,1,,1,2,,0,436,,285,1936.74,1551.14,0.8009,206.344,63.2618,33.9661,70.4796,50.9491,1048.58,77.5569
01-011-0032,Brest,city,52.106699,23.766485,1,,220,140,1701,1920,3,89,0,0,43,0,0,,0,1,40,0,1,,0,0,12,0,2,935,0,213,582,140,1920,1701,0.885938,76.451,43,12.549,40,12,582,935
01-011-0033,Brest,city,52.106699,23.766485,1,,263,153,,,0,,0,0,,0,0,,0,1,,1,1,,0,0,,0,3,,0,258,,152,1372.15,1098.95,0.8009,114.106,34.9831,18.7829,38.9745,28.1743,620.49,243.444
01-011-0034,Brest,city,52.094091,23.760439,1,,186,112,,,5,,2,1,,1,0,,0,0,,0,0,,0,0,,0,4,,1,176,,108,1372.15,1098.95,0.8009,88.2537,27.0572,14.5274,30.1443,21.791,423.28,493.901
01-011-0035,Brest,city,52.095812,23.757942,1,,502,336,2256,2374,5,74,2,5,65,3,0,10,0,4,50,0,1,,0,0,49,0,4,1692,0,483,316,331,2374,1901.34,0.8009,228.852,70.1625,37.6711,78.1676,56.5067,1161.62,268.365
01-011-0036,Brest,city,52.094401,23.761877,1,,297,193,1329,1445,4,58,3,1,24,1,2,5,0,1,20,1,0,,0,2,15,1,0,831,0,287,376,187,1445,1157.3,0.8009,133.946,41.0657,22.0487,45.7511,33.0731,690.235,191.18
01-011-0037,Brest,city,52.104204,23.765093,1,,203,112,1280,1509,5,137,3,2,24,0,1,,0,2,29,0,2,,0,0,23,0,0,524,0,191,543,109,1509,1280,0.848244,117.683,24,19.317,29,23,543,524
01-011-0038,Brest,city,52.104204,23.765093,1,,193,105,1042,1211,7,88,1,1,18,0,0,8,0,2,21,0,1,,0,0,17,0,2,380,0,180,510,104,1211,1042,0.860446,88,18,8,21,17,510,380
01-011-0039,Brest,city,52.105172,23.771686,1,,221,122,,,5,,0,3,,0,0,,0,3,,2,1,,0,1,,0,2,,1,206,,119,1372.15,1098.95,0.8009,108.505,33.266,17.861,37.0615,26.7914,495.43,380.039
01-011-0040,Brest,city,52.105172,23.771686,1,,168,107,,,1,,0,0,,0,0,,0,2,,0,1,,0,0,,0,1,,0,163,,107,1372.15,1098.95,0.8009,75,22.9938,12.3457,25.6173,18.5185,392.015,552.464
01-011-0041,Brest,city,52.111312,23.778001,1,,260,163,1487,1500,5,79,1,1,28,1,1,13,0,0,28,0,2,,0,0,17,0,1,793,0,250,529,161,1500,1201.35,0.8009,118.715,36.3962,19.5416,40.5488,29.3124,601.25,355.586
01-011-0042,Brest,city,52.111312,23.778001,1,,245,140,1731,1780,2,66,0,0,30,0,0,6,0,0,38,0,2,,0,1,20,0,2,959,0,238,612,140,1780,1425.6,0.8009,109.034,33.4281,17.948,37.2421,26.922,572.39,628.636
01-011-0043,Brest,city,52.106788,23.778684,1,,424,256,,,4,,1,1,,0,2,,0,3,,2,1,,0,1,,0,2,,0,410,,253,1812.75,1451.83,0.8009,190.9,58.5269,31.4238,65.2045,47.1358,986.05,72.5916
01-011-0044,Brest,city,52.106788,23.778684,1,,424,265,,,9,,5,0,,0,0,,0,2,,2,0,,0,0,,0,3,,0,410,,258,1812.75,1451.83,0.8009,190.9,58.5269,31.4238,65.2045,47.1358,986.05,72.5916
01-011-0045,Brest,city,52.109393,23.779672,1,,277,155,,,7,,2,0,,0,0,,0,2,,0,0,,0,0,,0,3,,2,265,,151,1372.15,1098.95,0.8009,128.051,39.2584,21.0783,43.7375,31.6175,637.325,197.887
01-011-0046,Brest,city,52.109393,23.779672,1,,200,119,1662,1811,3,129,0,0,14,0,0,,0,0,24,0,0,,0,0,17,0,3,1247,0,194,231,119,1811,1450.43,0.8009,89.3414,27.3907,14.7064,30.5158,22.0596,466.57,799.846
01-011-0047,Brest,city,52.107833,23.782852,1,,361,221,2145,2145,7,92,4,0,34,0,1,19,0,5,48,2,0,,0,1,33,0,1,1136,1,346,783,214,2145,1717.93,0.8009,166.135,50.9345,27.3474,56.7458,41.021,832.13,543.616
01-011-0048,Brest,city,52.100105,23.784281,1,,511,305,1987,2194,8,30,2,0,25,0,2,,1,3,37,1,1,,0,0,25,0,2,1329,1,495,541,300,2194,1757.17,0.8009,229.05,70.2233,37.7038,78.2353,56.5556,1190.47,94.9267
01-011-0049,Brest,city,52.100105,23.784281,1,,396,243,1919,1976,5,121,2,0,35,0,2,17,2,2,28,1,0,,0,1,19,0,7,661,1,379,1055,237,1976,1582.58,0.8009,121,35,17,28,19,1055,307.58
01-011-0050,Brest,city,52.097239,23.785179,1,,18,13,,,0,,0,0,,0,0,,0,1,,1,0,,0,0,,0,0,,0,17,,12,1372.15,1098.95,0.8009,8.57839,2.63,1.41208,2.93007,2.11812,40.885,1040.4
01-011-0051,Brest,city,52.106976,23.821219,1,,364,235,,,3,,2,0,,0,0,,0,2,,1,1,,1,2,,0,2,,1,354,,230,1556.22,1246.38,0.8009,161.526,49.5213,26.5886,55.1714,39.883,851.37,62.319
01-011-0052,Brest,city,52.106091,23.81609,1,,13,6,,,1,,1,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,12,,5,1372.15,1098.95,0.8009,6.52018,1.99898,1.07328,2.22706,1.60992,28.86,1056.67
01-011-0053,Brest,city,52.106765,23.817707,1,,3,1,,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,3,,1,1372.15,1098.95,0.8009,1.23493,0.378609,0.20328,0.421806,0.30492,7.215,1089.2
01-011-0054,Brest,city,52.105726,23.818165,1,,1,0,,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,1,,0,1372.15,1098.95,0.8009,0.411642,0.126203,0.06776,0.140602,0.10164,2.405,1095.7
01-011-0055,Brest,city,52.103474,23.810457,1,,5,0,,,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,4,,0,1372.15,1098.95,0.8009,3.22704,0.98936,0.5312,1.10224,0.7968,9.62,1082.69
01-011-0056,Brest,city,52.096144,23.812218,1,,241,144,,,1,,0,0,,0,0,,0,9,,4,1,,0,1,,0,2,,1,227,,139,1372.15,1098.95,0.8009,115.569,35.4318,19.0238,39.4743,28.5356,545.935,314.985
01-011-0057,Brest,city,52.074506,23.757538,1,,336,199,,,7,,4,3,,2,0,,0,5,,4,0,,0,2,,0,6,,0,313,,189,1439.62,1152.99,0.8009,165.195,50.6461,27.1926,56.4246,40.7888,752.765,59.9781
01-011-0058,Brest,city,52.080816,23.759478,1,,561,318,1628,2008,11,270,4,2,15,0,1,7,0,3,17,1,1,,0,1,32,0,8,1024,0,534,920,313,2398.5,1920.96,0.8009,262.49,80.4752,43.2082,89.6569,64.8122,1284.27,96.048
01-011-0059,Brest,city,52.074561,23.758831,1,,237,132,,,7,,0,2,,0,2,,1,2,,1,0,,0,0,,0,3,,0,221,,130,1372.15,1098.95,0.8009,116.26,35.6436,19.1375,39.7104,28.7063,531.505,327.992
01-011-0060,Brest,city,52.074561,23.758831,1,,326,196,1413,1485,3,122,2,2,36,0,0,14,0,4,25,1,0,,0,2,31,1,3,971,0,312,214,192,1485,1189.34,0.8009,150.559,46.159,24.7834,51.4255,37.175,750.36,128.878
01-011-0061,Brest,city,52.072446,23.761005,1,,312,179,1681,2310,9,144,1,3,35,1,1,16,1,1,27,0,2,,1,1,16,0,1,574,0,294,869,175,2310,1681,0.727706,144,35,16,27,16,869,574
01-011-0062,Brest,city,52.072413,23.758328,1,,312,188,1895,2118,2,114,2,0,23,0,1,19,0,1,30,0,1,,0,0,12,0,4,1192,1,303,505,185,2118,1696.31,0.8009,138.952,42.6004,22.8727,47.4609,34.3091,728.715,681.4
01-011-0063,Brest,city,52.072258,23.759209,1,,613,382,2735,2977,7,181,2,3,51,2,0,17,0,2,47,0,0,,0,0,24,0,5,1387,0,596,1028,378,2977,2384.28,0.8009,272.207,83.4543,44.8077,92.9759,67.2115,1433.38,390.244
01-011-0064,Brest,city,52.071727,23.753846,1,,411,262,,,1,,0,2,,0,2,,2,2,,0,0,,0,2,,0,4,,0,398,,260,1757.17,1407.32,0.8009,184.38,56.5279,30.3506,62.9774,45.5258,957.19,70.3659
01-011-0065,Brest,city,52.079814,23.749794,1,,193,116,1256,1511,4,98,1,2,12,1,1,,0,2,21,0,1,,0,0,24,0,1,939,0,182,162,114,1511,1210.16,0.8009,92.304,28.299,15.1941,31.5277,22.7911,437.71,582.334
01-011-0066,Brest,city,52.079814,23.749794,1,,338,218,2104,2525,4,57,1,1,41,0,1,13,1,5,41,4,0,,0,2,22,0,2,1432,0,323,498,212,2525,2022.27,0.8009,156.667,48.0318,25.7889,53.5119,38.6833,776.815,922.772
01-011-0067,Brest,city,52.077877,23.748537,1,,363,206,,,5,,3,1,,0,0,,0,2,,1,0,,0,0,,0,2,,1,353,,201,1551.95,1242.96,0.8009,161.114,49.3951,26.5209,55.0308,39.7813,848.965,62.1478
01-011-0068,Brest,city,52.07926,23.74391,1,,193,117,,,3,,1,2,,0,0,,0,2,,1,0,,0,1,,1,1,,0,184,,114,1372.15,1098.95,0.8009,89.9664,27.5823,14.8093,30.7293,22.2139,442.52,471.134
01-011-0069,Brest,city,52.07926,23.74391,1,,351,213,,,4,,2,1,,0,0,,0,2,,1,1,,0,0,,0,3,,0,340,,210,1500.65,1201.87,0.8009,157.343,48.239,25.9002,53.7428,38.8502,817.7,60.0935
01-011-0070,Brest,city,52.078408,23.743865,1,,248,159,1596,1821,3,112,2,2,98,1,0,,0,2,32,1,1,,0,0,17,0,1,1251,0,239,86,155,1821,1458.44,0.8009,112.607,34.5234,18.5361,38.4624,27.8041,574.795,651.712
01-011-0071,Brest,city,52.074351,23.752893,1,,389,230,,,6,,3,1,,1,2,,0,1,,0,0,,0,0,,0,4,,0,375,,226,1663.12,1331.99,0.8009,176.492,54.1098,29.0522,60.2834,43.5784,901.875,66.5995
01-011-0072,Brest,city,52.07476,23.723986,1,,643,397,2055,2220,14,150,7,4,27,2,1,,0,6,25,1,3,,0,2,17,0,5,1434,1,608,402,386,2749.1,2201.75,0.8009,305.595,93.6906,50.3037,104.38,75.4555,1462.24,110.088
01-011-0073,Brest,city,52.07476,23.723986,1,,347,210,1661,1842,6,181,2,1,17,1,0,,0,0,33,0,1,,0,0,35,0,2,1324,0,337,71,207,1842,1475.26,0.8009,154.528,47.3759,25.4367,52.7812,38.1551,810.485,346.498
01-011-0074,Brest,city,52.073426,23.727103,1,,389,244,2059,2181,13,170,4,0,32,0,0,,0,2,24,0,0,,0,0,21,0,2,1545,0,372,267,240,2181,1746.76,0.8009,179.999,55.1848,29.6294,61.4811,44.4442,894.66,481.362
01-011-0075,Brest,city,52.071777,23.701411,1,,496,276,2409,2456,11,179,2,3,40,0,0,65,0,5,38,3,2,,0,1,19,1,6,1595,1,468,473,269,2456,1967.01,0.8009,236.902,72.6303,38.9962,80.917,58.4942,1125.54,353.531
01-011-0076,Brest,city,52.071777,23.701411,1,,482,303,2291,2403,5,64,2,2,36,1,0,,0,2,34,1,1,,0,0,21,0,4,1422,1,468,714,298,2403,1924.56,0.8009,214.775,65.8467,35.3539,73.3594,53.0309,1125.54,356.654
01-011-0077,Brest,city,52.069756,23.69912,1,,517,298,2168,2325,7,108,2,1,40,1,1,18,0,5,33,2,1,,1,1,17,0,11,1626,0,490,332,292,2325,1862.09,0.8009,244.377,74.9223,40.2267,83.4704,60.3401,1178.45,180.303
01-011-0078,Brest,city,52.067807,23.729286,1,,491,290,2482,2732,8,51,1,0,22,0,0,22,0,3,48,3,1,,0,0,20,0,5,1568,1,474,751,285,2732,2188.06,0.8009,221.986,68.0575,36.541,75.8225,54.8114,1139.97,590.871
01-011-0079,Brest,city,52.067807,23.729286,1,,421,249,2152,2420,6,107,3,0,25,0,1,11,0,1,49,1,2,,0,0,45,0,0,1342,0,411,571,245,2420,1938.18,0.8009,107,25,11,49,45,571,1130.18
01-011-0080,Brest,city,52.06861,23.728522,1,,506,295,2437,2715,9,50,3,6,29,1,1,12,0,1,25,1,2,,0,2,21,0,0,1628,0,485,672,290,2715,2174.44,0.8009,232.836,71.384,38.327,79.5284,57.4904,1166.42,528.449
01-011-0081,Brest,city,52.06861,23.728522,1,,566,375,2998,2999,12,92,7,1,48,0,2,,1,1,132,1,1,,0,1,81,0,3,2006,1,545,639,365,2999,2401.9,0.8009,257.535,78.9561,42.3926,87.9646,63.5888,1310.72,560.738
01-011-0082,Brest,city,52.067375,23.727112,1,,370,217,,,5,,1,0,,0,1,,0,2,,1,1,,0,1,,0,0,,0,360,,215,1581.87,1266.92,0.8009,163.996,50.2786,26.9952,56.015,40.4928,865.8,63.3462
01-011-0083,Brest,city,52.060981,23.737191,1,,584,359,,,8,,4,0,,0,0,,0,1,,0,2,,2,0,,0,5,,0,568,,353,2496.8,1999.69,0.8009,259.1,79.4361,42.6502,88.4992,63.9754,1366.04,99.9843
01-011-0084,Brest,city,52.060981,23.737191,1,,339,182,,,4,,1,3,,1,1,,0,5,,1,1,,1,0,,0,0,,0,325,,178,1449.35,1160.79,0.8009,155.91,47.7996,25.6642,53.2533,38.4964,781.625,58.0394
01-011-0085,Brest,city,52.062135,23.719683,1,,3,1,,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,1,,0,2,,1,1372.15,1098.95,0.8009,2.40376,0.736954,0.39568,0.821036,0.59352,4.81,1089.19
01-011-0086,Brest,city,52.062476,23.732717,1,,220,128,,,5,,2,0,,0,0,,0,2,,1,0,,0,0,,0,5,,3,208,,122,1372.15,1098.95,0.8009,104.587,32.0648,17.216,35.7232,25.824,500.24,383.3
01-011-0087,Brest,city,52.05665,23.737146,1,,432,271,1940,2398,3,164,2,0,34,0,1,22,1,3,43,1,0,,0,0,22,0,2,499,0,423,1155,267,2398,1940,0.809008,164,34,22,43,22,1155,500
01-011-0088,Brest,city,52.044859,23.700037,1,,439,256,2686,2841,8,151,2,0,38,0,1,,1,2,32,1,2,,0,1,24,0,2,1795,1,423,646,251,2841,2275.36,0.8009,199.412,61.1366,32.825,68.112,49.2376,1017.31,847.322
01-011-0089,Brest,city,52.065665,23.689445,1,,314,168,1991,2150,12,201,3,2,62,0,0,20,0,2,39,1,0,,0,0,26,0,5,1494,1,293,149,163,2150,1721.93,0.8009,153.801,47.153,25.317,52.5329,37.9756,704.665,700.486
01-047-0001,Baranavičy,town_over100,53.122334,25.973762,1,,148,70,,,2,,0,0,,0,0,,0,0,,0,0,,0,1,,0,3,,0,142,,70,1320.36,1024.86,0.7762,59.259,18.0564,12.2396,19.0259,12.6031,360.112,543.565
01-047-0002,Baranavičy,town_over100,53.129229,25.984659,1,,262,147,,,6,,1,1,,1,0,,0,1,,1,1,,0,1,,0,5,,0,247,,144,1320.36,1024.86,0.7762,110.334,33.6192,22.7888,35.4242,23.4657,626.392,172.837
01-047-0003,Baranavičy,town_over100,53.136279,25.989106,1,,351,187,,,3,,1,2,,1,1,,0,0,,0,1,,0,2,,0,9,,0,333,,185,1547.96,1201.53,0.7762,145.215,44.2476,29.9934,46.6233,30.8843,844.488,60.0764
01-047-0004,Baranavičy,town_over100,53.136279,25.989106,1,,192,118,1442,1704,0,32,0,2,13,2,0,45,0,2,19,1,1,,0,0,33,0,0,1141,0,187,159,115,1704,1322.64,0.7762,73.4243,22.3726,15.1654,23.5739,15.6158,474.232,698.256
01-047-0005,Baranavičy,town_over100,53.148173,26.017609,1,,139,60,,,2,,2,0,,0,0,,0,1,,0,0,,0,0,,0,3,,2,133,,56,1320.36,1024.86,0.7762,56.1079,17.0963,11.5887,18.0142,11.933,337.288,572.833
