id,area,source,tihanovkaja,against,cherechen,corrupted,dmitriyev,kanopatskaja,latitude,longitude
04-145-0026,village,voice,149.776,30.1972,9.76141,7.37373,11.3064,11.6575,53.761806,23.660358
04-145-0027,village,voice,425.04,14.1049,4.55948,3.44421,5.28112,5.44513,53.885687,24.140193
04-145-0028,village,voice,238.832,25.1412,8.12705,6.13914,9.41335,9.70569,53.885501,24.141037
04-145-0029,city,voice,131.569,51.7642,16.3408,8.33492,17.9859,15.1345,53.696662,23.940435
04-145-0030,city,voice,173.286,25.0306,7.90162,4.03036,8.69708,7.31828,53.699402,23.946426
04-145-0031,village,voice,44.528,11.5343,3.72854,2.81652,4.31866,4.45278,53.637397,24.255294
04-145-0032,town_below100,voice,35.334,8.92519,2.92241,1.95485,3.37657,2.56698,53.58969,24.252159
04-145-0033,village,voice,174.064,13.3614,4.31915,3.26267,5.00275,5.15812,53.771519,23.759927
04-145-0034,village,voice,242.88,47.69,15.4161,11.6452,17.856,18.4106,53.829644,23.656334
05-025-0001,town_below100,voice,424.008,109.592,35.8841,24.0035,41.4607,31.5198,53.846975,28.997213
05-025-0002,town_below100,voice,439.712,57.6806,18.8866,12.6336,21.8217,16.5896,53.834671,28.992605
05-025-0003,town_below100,voice,471.12,110.704,36.2482,24.2471,41.8813,31.8396,53.831626,28.990844
05-025-0004,town_below100,voice,569.27,77.5433,25.3903,16.984,29.3361,22.3023,53.823697,28.989595
05-025-0005,town_below100,voice,0,2.48962,0.815184,0.545292,0.941868,0.71604,53.824898,28.988679
05-025-0006,town_below100,voice,19.63,9.79936,3.20864,2.14632,3.70728,2.8184,53.892389,28.977495
05-025-0007,town_below100,voice,141.336,25.7423,8.4289,5.63825,9.73879,7.40376,53.815085,28.98602
05-025-0008,village,voice,80.96,18.8796,6.10293,4.61013,7.06887,7.2884,53.838544,29.060212
05-025-0009,village,voice,72.864,4.4634,1.44282,1.0899,1.67118,1.72308,53.809413,28.869365
05-025-0010,village,voice,12.144,15.2323,4.92394,3.71952,5.70326,5.88038,53.832207,28.781126
05-025-0011,village,voice,24.288,11.2888,3.64917,2.75657,4.22673,4.358,53.769529,28.80748
05-025-0012,village,voice,12.144,8.84037,2.8577,2.1587,3.31,3.41279,53.981517,28.812996
05-025-0013,village,voice,56.672,15.2611,4.93325,3.72656,5.71405,5.89151,53.712136,28.823434
05-025-0014,village,voice,20.24,13.0294,4.21184,3.18161,4.87846,5.02997,53.70404,28.937673
05-025-0015,village,voice,36.432,11.1804,3.61414,2.73011,4.18616,4.31617,53.581779,28.93461
05-025-0016,village,voice,8.096,6.74584,2.18063,1.64724,2.52577,2.60421,53.610818,28.974908
05-025-0017,village,voice,24.288,4.89684,1.58293,1.19574,1.83347,1.89041,53.686463,28.982696
05-025-0018,village,voice,4.048,4.65131,1.50356,1.13579,1.74154,1.79562,53.799698,29.092821
05-025-0019,village,voice,8.096,9.30262,3.00713,2.27157,3.48307,3.59124,53.797725,29.038796
05-025-0020,village,voice,8.096,4.18906,1.35414,1.02291,1.56846,1.61717,53.770476,29.009987
05-025-0021,village,voice,4.048,3.37292,1.09032,0.82362,1.26288,1.3021,53.736435,29.169357
05-025-0022,village,voice,60.72,12.2421,3.95733,2.98935,4.58367,4.72602,53.847214,29.151373
05-025-0023,village,voice,20.24,0.24553,0.079369,0.059955,0.091931,0.094786,53.960194,29.232787
05-025-0024,village,voice,12.144,11.3972,3.6842,2.78303,4.26731,4.39983,53.983661,29.117866
05-025-0025,village,voice,20.24,0,0,0,0,0,54.023875,28.965197
05-025-0026,village,voice,48.576,12.3505,3.99236,3.01581,4.62424,4.76785,53.82148,29.308434
05-025-0027,village,voice,85.008,17.1389,5.54026,4.18509,6.41714,6.61643,53.800464,29.227388
05-026-0001,town_over100,voice,22.356,44.0827,15.1168,9.36269,15.702,13.2638,54.229691,28.487608
05-026-0002,town_over100,voice,7.452,15.5343,5.32704,3.29933,5.53325,4.67405,54.232048,28.493537
05-026-0003,town_over100,voice,201.204,47.6752,16.3488,10.1257,16.9816,14.3447,54.228322,28.492072
05-026-0004,town_over100,voice,551.448,98.5541,33.7962,20.9318,35.1044,29.6534,54.217426,28.523172
05-026-0005,town_over100,official-corrupted-fix,189,28.05,5,5.95,10,8,54.222016,28.521079
05-026-0006,town_over100,voice,7.452,13.014,4.46276,2.76403,4.63551,3.91571,54.238353,28.471312
05-026-0007,town_over100,voice,592.434,49.7842,17.072,10.5736,17.7329,14.9793,54.238626,28.466237
05-026-0008,town_over100,voice,402.408,100.391,34.4261,21.322,35.7587,30.2061,54.236174,28.465869
05-026-0009,town_over100,official-corrupted-fix,795,142.725,61,30.275,55,78,54.214893,28.479155
05-026-0010,town_over100,official,365,97,60,30,54,43,54.205194,28.473271
05-026-0011,town_over100,official-corrupted-fix,855,81.675,21,17.325,20,16,54.20294,28.47372
05-026-0012,town_over100,official-corrupted-fix,440,128.7,23,27.3,26,16,54.205194,28.473271
05-026-0013,town_over100,voice,327.888,66.0245,22.6412,14.0229,23.5176,19.8658,54.208786,28.478032
05-026-0014,town_over100,official-corrupted-fix,860,111.375,39,23.625,41,21,54.206537,28.47708
05-026-0015,town_over100,voice,294.354,71.1005,24.3818,15.101,25.3256,21.3931,54.20659,28.479514
05-026-0016,town_over100,official-corrupted-fix,489,46.2,28,9.8,45,26,54.206537,28.47708
05-026-0017,town_over100,official-corrupted-fix,198,84.15,20,17.85,21,19,54.202219,28.476505
05-026-0018,town_over100,voice,581.256,107.764,36.9545,22.8879,38.385,32.4246,54.21452,28.481769
05-026-0019,town_over100,voice,633.42,86.7063,29.7333,18.4155,30.8843,26.0886,54.21452,28.481769
05-026-0020,town_over100,voice,346.518,55.0834,18.8892,11.6991,19.6204,16.5738,54.20808,28.480242
05-026-0021,town_over100,voice,219.834,77.0597,26.4253,16.3667,27.4482,23.1861,54.215472,28.482164
05-026-0022,town_over100,official-corrupted-fix,336,10.725,30,2.275,35,12,54.214946,28.486359
05-026-0023,town_over100,voice,577.53,65.342,22.4071,13.878,23.2745,19.6604,54.221358,28.485398
05-026-0024,town_over100,voice,607.338,95.975,32.9118,20.3841,34.1858,28.8774,54.224259,28.491048
05-026-0025,town_over100,voice,570.078,88.8731,30.4764,18.8757,31.6561,26.7406,54.230606,28.483314
05-026-0026,town_over100,voice,525.366,44.814,15.3676,9.51802,15.9625,13.4839,54.226975,28.490491
05-026-0027,town_over100,voice,540.27,82.1835,28.1824,17.4549,29.2733,24.7278,54.225822,28.504918
05-026-0028,town_over100,voice,674.406,50.5381,17.3306,10.7338,18.0014,15.2062,54.223917,28.501675
05-026-0029,town_over100,official,471,128,41,25,28,14,54.22318,28.5004
05-026-0030,town_over100,voice,655.776,47.6173,16.3289,10.1134,16.961,14.3273,54.217915,28.493186
05-026-0031,town_over100,voice,506.736,59.5356,20.416,12.6447,21.2063,17.9134,54.212519,28.491866
05-026-0032,town_over100,voice,488.106,80.5582,27.625,17.1097,28.6944,24.2387,54.226801,28.521295
05-026-0033,town_over100,voice,342.792,78.1906,26.8131,16.6068,27.8511,23.5264,54.224006,28.527565
05-026-0034,town_over100,voice,488.106,96.9404,33.2428,20.5891,34.5297,29.1679,54.213709,28.500032
05-026-0035,town_over100,voice,547.722,86.3763,29.6202,18.3454,30.7668,25.9893,54.211276,28.502295
05-026-0036,town_over100,voice,268.272,48.8648,16.7567,10.3784,17.4054,14.7027,54.209349,28.504811
05-026-0037,town_over100,voice,558.9,58.6407,20.1091,12.4547,20.8875,17.6441,54.20649,28.511656
05-026-0038,town_over100,voice,186.3,35.5091,12.1768,7.54176,12.6482,10.6842,54.21086,28.521196
05-026-0039,town_over100,voice,298.08,29.0907,9.9758,6.17856,10.362,8.75296,54.224696,28.508332
05-026-0040,town_over100,voice,406.134,53.3405,18.2915,11.329,18.9996,16.0494,54.217684,28.508206
05-026-0041,town_over100,voice,659.502,72.3968,24.8263,15.3763,25.7874,21.7831,54.217805,28.509392
05-026-0042,town_over100,official,287,107,25,16,16,11,54.240884,28.47257
05-026-0043,town_over100,voice,59.616,27.2411,9.34154,5.78573,9.70315,8.19645,54.18101,28.47372
05-026-0044,town_over100,voice,268.272,48.8648,16.7567,10.3784,17.4054,14.7027,54.215678,28.539881
05-026-0045,town_over100,voice,353.97,40.3735,13.8449,8.57491,14.3808,12.1478,54.21224,28.544076
05-026-0046,town_over100,voice,421.038,61.726,21.1671,13.11,21.9865,18.5724,54.204962,28.545199
05-026-0047,town_over100,voice,376.326,64.2934,22.0475,13.6552,22.901,19.3449,54.204962,28.545199
05-026-0048,town_over100,voice,629.694,61.9267,21.2359,13.1526,22.058,18.6328,54.178291,28.476056
05-026-0049,town_over100,voice,547.722,28.4082,9.74175,6.0336,10.1188,8.5476,54.181895,28.47063
05-026-0050,town_over100,voice,245.916,64.0104,21.9505,13.5951,22.8002,19.2598,54.178291,28.476056
05-026-0051,town_over100,voice,7.452,0,0,0,0,0,54.274523,28.485659
05-026-0052,town_over100,voice,0,3.78053,1.29642,0.802944,1.3466,1.1375,54.274429,28.487707
05-026-0053,town_over100,voice,7.452,4.19275,1.43778,0.890496,1.49344,1.26154,54.266621,28.492495
05-026-0054,town_over100,voice,521.64,50.2787,17.2416,10.6787,17.909,15.1281,54.265658,28.499304
05-026-0055,town_over100,voice,368.874,90.3449,30.9811,19.1883,32.1804,27.1834,54.259774,28.511072
05-026-0056,town_over100,voice,394.956,69.7346,23.9134,14.8109,24.8391,20.9821,54.25523,28.499591
05-026-0057,town_over100,voice,566.352,43.9308,15.0648,9.33043,15.6479,13.2181,54.25332,28.499546
05-026-0058,town_over100,voice,421.038,46.6039,15.9814,9.89818,16.6001,14.0224,54.245519,28.505269
05-026-0059,town_over100,voice,476.928,49.0655,16.8256,10.421,17.4769,14.7631,54.240515,28.504029
05-026-0060,town_over100,voice,361.422,25.6637,8.80059,5.45069,9.14126,7.72181,54.258327,28.513425
05-026-0061,town_over100,official-corrupted-fix,256,69.3,12,14.7,11,29,54.259521,28.520468
05-026-0062,town_over100,voice,305.532,53.4463,18.3278,11.3514,19.0373,16.0812,54.250443,28.520495
05-026-0063,town_over100,voice,380.052,57.5685,19.7414,12.2269,20.5056,17.3215,54.246013,28.512779
05-026-0064,town_over100,voice,577.53,79.204,27.1607,16.8221,28.212,23.8313,54.242041,28.516013
05-026-0065,village,voice,388.608,84.7414,27.3931,20.6927,31.7288,32.7141,54.248875,28.539719
05-026-0066,town_over100,official,692,81,32,16,43,22,54.241341,28.561557
05-026-0067,village,voice,206.448,37.788,12.2152,9.2273,14.1485,14.5879,54.122563,28.410964
05-026-0068,village,official,46,46,11,2,8,10,54.362243,28.343276
05-026-0069,village,voice,40.48,0.49106,0.158738,0.11991,0.183862,0.189572,54.3623,28.379109
05-026-0070,village,voice,20.24,2.80231,0.905863,0.684285,1.04924,1.08182,54.427991,28.435479
05-026-0071,village,voice,85.008,13.3038,4.30052,3.2486,4.98118,5.13587,54.358759,28.218086
05-026-0072,village,voice,12.144,1.17003,0.378219,0.285705,0.438081,0.451686,54.458929,28.288191
05-026-0073,village,voice,60.72,10.9637,3.54408,2.67719,4.10502,4.2325,54.496946,28.221802
05-026-0074,village,voice,36.432,4.78848,1.5479,1.16928,1.7929,1.84858,54.496792,28.152717
05-026-0075,village,voice,12.144,7.56198,2.44445,1.84653,2.83135,2.91928,54.560348,28.194954
05-026-0076,village,voice,12.144,0,0,0,0,0,54.603104,28.141601
05-026-0077,village,voice,80.96,4.81729,1.55722,1.17632,1.80368,1.8597,54.256839,28.397884
05-026-0078,village,voice,20.24,6.63748,2.1456,1.62078,2.4852,2.56238,54.389071,28.470998
05-026-0079,village,voice,28.336,12.1049,3.91299,2.95586,4.53231,4.67307,54.307663,28.407469
05-026-0080,village,voice,396.704,62.0843,20.0691,15.1601,23.2455,23.9674,54.279544,28.491686
05-026-0081,village,voice,275.264,31.2081,10.0882,7.62058,11.6849,12.0478,54.248875,28.539719
05-026-0082,village,voice,109.296,18.2006,5.88345,4.44434,6.81465,7.02628,54.33679,28.57793
05-026-0083,village,voice,48.576,0,0,0,0,0,54.408959,28.582057
05-026-0084,village,voice,44.528,6.42076,2.07555,1.56786,2.40405,2.47871,54.396258,28.74725
05-026-0085,town_below100,voice,31.408,5.72051,1.87309,1.25294,2.16418,1.64528,53.057007,26.635058
05-026-0086,village,voice,8.096,6.74584,2.18063,1.64724,2.52577,2.60421,54.544122,28.803123
05-026-0087,village,official-corrupted-fix,152,8.04,18,1.96,31,25,54.26864,28.601631
05-026-0088,village,voice,89.056,28.1822,9.11006,6.8817,10.5519,10.8796,54.250117,28.70191
05-026-0089,village,voice,372.416,101.931,32.9498,24.8901,38.1649,39.3501,54.27865,28.763534
05-026-0090,village,voice,16.192,4.54295,1.46854,1.10933,1.70097,1.75379,54.22509,28.754345
05-026-0091,village,voice,352.176,77.3961,25.0187,18.8991,28.9786,29.8785,54.27865,28.763534
05-026-0092,village,voice,20.24,7.91587,2.55885,1.93294,2.96385,3.05589,54.277888,28.83796
05-026-0093,village,voice,44.528,10.2559,3.31529,2.50436,3.84001,3.95927,54.321287,28.767191
05-026-0094,village,voice,97.152,47.7119,15.4232,11.6506,17.8642,18.419,54.201508,28.617774
05-026-0095,village,voice,44.528,5.14237,1.6623,1.2557,1.9254,1.98519,54.18699,28.720334
05-026-0096,village,voice,48.576,12.3505,3.99236,3.01581,4.62424,4.76785,54.102813,28.822868
05-026-0097,village,voice,44.528,10.2559,3.31529,2.50436,3.84001,3.95927,54.164735,28.903214
05-026-0098,village,voice,4.048,16.1568,5.22279,3.94527,6.04941,6.23728,54.205418,28.88971
05-026-0099,village,voice,174.064,33.8156,10.9311,8.25731,12.6612,13.0544,54.192685,28.552053
05-026-0100,village,voice,93.104,14.9361,4.82817,3.64718,5.59234,5.76601,54.161593,28.603455
05-026-0101,village,voice,24.288,3.61845,1.16969,0.883575,1.35482,1.39689,54.118278,28.678985
05-026-0102,village,voice,20.24,7.91587,2.55885,1.93294,2.96385,3.05589,54.042225,28.625697
05-026-0103,village,voice,8.096,5.46745,1.76739,1.33508,2.04712,2.11069,54.06778,28.560174
05-026-0104,village,voice,52.624,0,0,0,0,0,54.039359,28.753671
05-027-0001,village,official,152,23,15,13,31,11,54.48932,26.872141
05-027-0002,town_below100,voice,219.856,46.2676,15.1496,10.1338,17.5039,13.3071,54.488138,26.89467
05-027-0003,town_below100,voice,282.672,36.5469,11.9667,8.00474,13.8264,10.5113,54.487437,26.896593
05-027-0004,town_below100,voice,573.196,55.8518,18.2878,12.233,21.1298,16.0636,54.482917,26.895056
05-027-0005,town_below100,official-corrupted-fix,280,26.272,33,5.728,18,25,54.481966,26.891338
05-027-0006,town_below100,official,583,69,37,13,26,14,54.48047,26.89715
05-027-0007,town_below100,official-corrupted-fix,415,29.556,13,6.444,15,7,54.482882,26.902063
05-027-0008,town_below100,voice,3.926,3.20468,1.04932,0.70191,1.21239,0.9217,54.485115,26.909349
05-027-0009,town_below100,official,379,64,33,8,22,19,54.486878,26.913742
05-027-0010,town_below100,voice,455.416,60.5409,19.8231,13.2601,22.9037,17.4122,54.495083,26.917766
05-027-0011,town_below100,voice,910.832,93.696,30.6792,20.5219,35.4469,26.948,54.496641,26.918107
05-027-0012,town_below100,voice,149.188,29.662,9.71235,6.49678,11.2217,8.53112,54.504698,26.940206
05-027-0013,town_below100,official-corrupted-fix,638,22.167,13,4.833,14,11,54.507698,26.934681
05-027-0014,town_below100,voice,239.486,34.9052,11.4292,7.64518,13.2053,10.0391,54.503365,26.940763
05-027-0015,town_below100,official-corrupted-fix,239,15.599,4,3.401,6,5,54.508984,26.957885
05-027-0016,village,voice,60.72,12.2421,3.95733,2.98935,4.58367,4.72602,54.423005,27.160302
05-027-0017,village,voice,28.336,15.9401,5.15273,3.89235,5.96827,6.15362,54.354903,27.063652
05-027-0018,village,official,472,53,8,12,15,40,54.639683,27.474601
05-027-0019,village,voice,80.96,4.81729,1.55722,1.17632,1.80368,1.8597,54.684822,27.35537
05-027-0020,village,voice,32.384,5.25073,1.69733,1.28216,1.96597,2.02703,54.656365,26.77488
05-027-0021,village,voice,64.768,15.615,5.04765,3.81297,5.84655,6.02812,54.716013,26.638022
05-027-0022,village,voice,52.624,17.0018,5.49592,4.1516,6.36578,6.56347,54.478666,27.414274
05-027-0023,village,official-corrupted-fix,425,20.904,7,5.096,13,19,54.417143,27.294376
05-027-0024,village,voice,105.248,9.71413,3.14015,2.37206,3.63715,3.75011,54.371847,27.342373
05-027-0025,village,voice,40.48,10.7182,3.46471,2.61723,4.01309,4.13772,54.587938,27.199011
05-027-0026,village,voice,113.344,17.7384,5.73403,4.33146,6.64157,6.84783,54.574142,27.277928
05-027-0027,village,voice,44.528,5.14237,1.6623,1.2557,1.9254,1.98519,54.573776,27.393698
05-027-0028,village,voice,28.336,5.71298,1.84675,1.39503,2.13905,2.20548,54.569236,27.219474
05-027-0029,village,voice,24.288,10.0104,3.23592,2.4444,3.74808,3.86448,54.626768,27.088056
05-027-0030,village,voice,36.432,11.1804,3.61414,2.73011,4.18616,4.31617,54.52551,27.047043
05-027-0031,village,voice,36.432,4.78848,1.5479,1.16928,1.7929,1.84858,54.504405,27.136712
05-027-0032,village,voice,186.208,28.5937,9.24308,6.98219,10.706,11.0385,54.555339,26.965386
05-027-0034,village,voice,161.92,35.2024,11.3794,8.59593,13.1804,13.5898,54.509695,26.884771
05-027-0035,village,voice,105.248,18.6629,6.03288,4.55721,6.98772,7.20473,54.562017,26.728194
05-027-0036,village,voice,80.96,8.65246,2.79696,2.11281,3.23964,3.34025,54.462937,26.842685
05-027-0037,village,voice,64.768,9.22307,2.98141,2.25215,3.45329,3.56053,54.489221,26.825617
05-027-0038,village,voice,28.336,12.1049,3.91299,2.95586,4.53231,4.67307,54.316124,27.383776
05-027-0039,village,voice,24.288,7.45362,2.40943,1.82007,2.79077,2.87744,54.323755,27.449416
05-028-0001,town_below100,voice,416.156,70.8176,23.188,15.5109,26.7916,20.3679,54.085044,26.519067
05-028-0002,town_below100,voice,180.596,30.4033,9.95507,6.65914,11.5021,8.74432,54.080333,26.522426
05-028-0003,town_below100,voice,239.486,42.3741,13.8747,9.28105,16.0309,12.1872,54.094486,26.535272
05-028-0004,town_below100,voice,506.454,108.426,35.5022,23.7481,41.0195,31.1844,54.090257,26.519902
05-028-0005,town_below100,voice,255.19,29.0518,9.51255,6.36313,10.9909,8.35562,54.087627,26.550535
05-028-0006,town_below100,voice,0,2.48962,0.815184,0.545292,0.941868,0.71604,54.087685,26.514117
05-028-0007,village,voice,105.248,5.87896,1.90041,1.43556,2.20119,2.26955,54.172306,26.145694
05-028-0008,village,voice,113.344,27.9655,9.04,6.82878,10.4708,10.796,54.134002,26.226261
05-028-0009,village,voice,20.24,10.4727,3.38535,2.55728,3.92116,4.04293,54.204067,26.303507
05-028-0010,village,voice,101.2,20.4035,6.59555,4.98225,7.63945,7.8767,54.214262,26.445522
05-028-0011,village,voice,85.008,12.0254,3.88727,2.93643,4.50253,4.64236,54.109295,26.384113
05-028-0012,town_below100,voice,90.298,3.99839,1.30921,0.875754,1.51267,1.14998,54.100881,26.508718
05-028-0013,village,voice,93.104,18.7712,6.06791,4.58367,7.02829,7.24656,54.053422,26.57567
05-028-0014,village,voice,60.72,12.2421,3.95733,2.98935,4.58367,4.72602,54.117186,26.589737
05-028-0015,village,voice,16.192,12.2133,3.94802,2.98232,4.57288,4.7149,54.174001,26.561
05-028-0016,village,voice,28.336,8.26976,2.67325,2.01936,3.09635,3.19251,54.120389,26.690088
05-028-0017,village,voice,76.912,18.0634,5.83911,4.41084,6.76329,6.97333,54.073111,26.785306
05-028-0018,village,voice,68.816,29.2151,9.44394,7.13391,10.9387,11.2784,54.088667,26.996389
05-028-0019,village,voice,959.376,92.4324,29.8793,22.5707,34.6084,35.6832,53.967639,27.056167
05-028-0020,village,voice,218.592,55.5771,17.9656,13.5711,20.8091,21.4553,53.963828,27.060113
05-028-0021,village,voice,97.152,29.8145,9.6377,7.28028,11.1631,11.5098,53.905419,26.905729
05-028-0022,village,voice,97.152,56.6607,18.3159,13.8357,21.2148,21.8737,53.898597,26.749844
05-028-0023,village,voice,85.008,19.6957,6.36676,4.80942,7.37444,7.60346,53.921096,26.674147
05-028-0024,village,voice,291.456,45.9782,14.8627,11.2272,17.2151,17.7497,53.89042,26.734034
05-028-0025,village,voice,368.368,48.7009,15.7429,11.8921,18.2345,18.8008,53.890537,26.741049
05-028-0026,village,voice,186.208,32.4289,10.4828,7.91868,12.142,12.5191,54.029878,26.684033
05-029-0001,town_below100,voice,867.646,159.274,52.1516,34.8852,60.2563,45.8089,53.687236,27.139282
05-029-0002,town_below100,voice,478.972,99.6859,32.6405,21.8339,37.713,28.6707,53.687236,27.139282
05-029-0003,town_below100,voice,490.75,84.4038,27.6366,18.4867,31.9315,24.2754,53.684879,27.13505
05-029-0004,town_below100,voice,463.268,100.56,32.9267,22.0253,38.0437,28.9221,53.682756,27.133613
