id,town,area,latitude,longitude,region
01-011-0025,Brest,city,52.110117,23.756864,1
01-011-0026,Brest,city,52.108713,23.765308,1
01-011-0027,Brest,city,52.108713,23.765308,1
01-011-0028,Brest,city,52.106284,23.753756,1
01-011-0029,Brest,city,52.102655,23.76017,1
01-011-0030,Brest,city,52.102655,23.76017,1
01-011-0031,Brest,city,52.101798,23.755534,1
01-011-0032,Brest,city,52.106699,23.766485,1
01-011-0033,Brest,city,52.106699,23.766485,1
01-011-0034,Brest,city,52.094091,23.760439,1
01-011-0035,Brest,city,52.095812,23.757942,1
01-011-0036,Brest,city,52.094401,23.761877,1
01-011-0037,Brest,city,52.104204,23.765093,1
01-011-0038,Brest,city,52.104204,23.765093,1
01-011-0039,Brest,city,52.105172,23.771686,1
01-011-0040,Brest,city,52.105172,23.771686,1
01-011-0041,Brest,city,52.111312,23.778001,1
01-011-0042,Brest,city,52.111312,23.778001,1
01-011-0043,Brest,city,52.106788,23.778684,1
01-011-0044,Brest,city,52.106788,23.778684,1
01-011-0045,Brest,city,52.109393,23.779672,1
01-011-0046,Brest,city,52.109393,23.779672,1
01-011-0047,Brest,city,52.107833,23.782852,1
01-011-0048,Brest,city,52.100105,23.784281,1
01-011-0049,Brest,city,52.100105,23.784281,1
01-011-0050,Brest,city,52.097239,23.785179,1
01-011-0051,Brest,city,52.106976,23.821219,1
01-011-0052,Brest,city,52.106091,23.81609,1
01-011-0053,Brest,city,52.106765,23.817707,1
01-011-0054,Brest,city,52.105726,23.818165,1
01-011-0055,Brest,city,52.103474,23.810457,1
01-011-0056,Brest,city,52.096144,23.812218,1
01-011-0057,Brest,city,52.074506,23.757538,1
01-011-0058,Brest,city,52.080816,23.759478,1
01-011-0059,Brest,city,52.074561,23.758831,1
01-011-0060,Brest,city,52.074561,23.758831,1
01-011-0061,Brest,city,52.072446,23.761005,1
01-011-0062,Brest,city,52.072413,23.758328,1
01-011-0063,Brest,city,52.072258,23.759209,1
01-011-0064,Brest,city,52.071727,23.753846,1
01-011-0065,Brest,city,52.079814,23.749794,1
01-011-0066,Brest,city,52.079814,23.749794,1
01-011-0067,Brest,city,52.077877,23.748537,1
01-011-0068,Brest,city,52.07926,23.74391,1
01-011-0069,Brest,city,52.07926,23.74391,1
01-011-0070,Brest,city,52.078408,23.743865,1
01-011-0071,Brest,city,52.074351,23.752893,1
01-011-0072,Brest,city,52.07476,23.723986,1
01-011-0073,Brest,city,52.07476,23.723986,1
01-011-0074,Brest,city,52.073426,23.727103,1
01-011-0075,Brest,city,52.071777,23.701411,1
01-011-0076,Brest,city,52.071777,23.701411,1
01-011-0077,Brest,city,52.069756,23.69912,1
01-011-0078,Brest,city,52.067807,23.729286,1
01-011-0079,Brest,city,52.067807,23.729286,1
01-011-0080,Brest,city,52.06861,23.728522,1
01-011-0081,Brest,city,52.06861,23.728522,1
01-011-0082,Brest,city,52.067375,23.727112,1
01-011-0083,Brest,city,52.060981,23.737191,1
01-011-0084,Brest,city,52.060981,23.737191,1
01-011-0085,Brest,city,52.062135,23.719683,1
01-011-0086,Brest,city,52.062476,23.732717,1
01-011-0087,Brest,city,52.05665,23.737146,1
01-011-0088,Brest,city,52.044859,23.700037,1
01-011-0089,Brest,city,52.065665,23.689445,1
01-047-0001,Baranavičy,town_over100,53.122334,25.973762,1
01-047-0002,Baranavičy,town_over100,53.129229,25.984659,1
01-047-0003,Baranavičy,town_over100,53.136279,25.989106,1
01-047-0004,Baranavičy,town_over100,53.136279,25.989106,1
01-047-0005,Baranavičy,town_over100,53.148173,26.017609,1
01-047-0006,Baranavičy,town_over100,53.147055,26.00656,1
01-047-0007,Baranavičy,town_over100,53.152024,26.000056,1
01-047-0008,Baranavičy,town_over100,53.153585,26.005123,1
01-047-0009,Baranavičy,town_over100,53.153585,26.005123,1
01-047-0010,Baranavičy,town_over100,53.153082,26.007305,1
01-047-0011,Baranavičy,town_over100,53.153487,26.008985,1
01-047-0012,Baranavičy,town_over100,53.153487,26.008985,1
01-047-0013,Baranavičy,town_over100,53.160804,26.023763,1
01-047-0014,Baranavičy,town_over100,53.153104,26.028012,1
01-047-0015,Baranavičy,town_over100,53.14691,26.041414,1
01-047-0016,Baranavičy,town_over100,53.143361,26.045134,1
01-047-0017,Baranavičy,town_over100,53.132935,26.040462,1
01-047-0018,Baranavičy,town_over100,53.14638,26.044325,1
01-047-0019,Baranavičy,town_over100,53.146915,26.05232,1
01-047-0020,Baranavičy,town_over100,53.150204,26.061528,1
01-047-0021,Baranavičy,town_over100,53.14516,26.050326,1
01-047-0022,Baranavičy,town_over100,53.142103,26.073323,1
01-047-0023,Baranavičy,town_over100,53.142103,26.073323,1
01-047-0024,Baranavičy,town_over100,53.134626,26.069541,1
01-047-0025,Baranavičy,town_over100,53.132222,26.0684,1
01-047-0026,Baranavičy,town_over100,53.13306,26.077635,1
01-047-0027,Baranavičy,town_over100,53.130093,26.072164,1
01-047-0028,Baranavičy,town_over100,53.128008,26.05347,1
01-047-0029,Baranavičy,town_over100,53.132935,26.040462,1
01-047-0030,Baranavičy,town_over100,53.128635,26.05338,1
01-047-0031,Baranavičy,town_over100,53.130915,26.022146,1
01-047-0032,Baranavičy,town_over100,53.130866,26.026035,1
01-047-0033,Baranavičy,town_over100,53.129769,26.021391,1
01-047-0034,Baranavičy,town_over100,53.116968,26.033779,1
01-047-0035,Baranavičy,town_over100,53.116968,26.033779,1
01-047-0036,Baranavičy,town_over100,53.122345,26.023188,1
01-047-0037,Baranavičy,town_over100,53.131568,26.021885,1
01-047-0038,Baranavičy,town_over100,53.132962,26.032674,1
01-047-0039,Baranavičy,town_over100,53.135691,26.020529,1
01-047-0040,Baranavičy,town_over100,53.114109,26.02864,1
01-047-0041,Baranavičy,town_over100,53.132563,26.006731,1
01-047-0042,Baranavičy,town_over100,53.12958,26.003515,1
01-047-0043,Baranavičy,town_over100,53.113238,26.016801,1
01-047-0044,Baranavičy,town_over100,53.127311,26.016747,1
01-047-0045,Baranavičy,town_over100,53.123318,26.023017,1
01-047-0046,Baranavičy,town_over100,53.12576,26.007961,1
01-047-0047,Baranavičy,town_over100,53.118259,26.023592,1
01-047-0048,Baranavičy,town_over100,53.124463,26.019756,1
01-047-0049,Baranavičy,town_over100,53.113238,26.016801,1
01-047-0050,Baranavičy,town_over100,53.114595,26.027194,1
01-047-0051,Baranavičy,town_over100,53.118151,25.997927,1
01-047-0052,Baranavičy,town_over100,53.12663,25.990534,1
01-047-0053,Baranavičy,town_over100,53.121167,25.98209,1
01-047-0054,Baranavičy,town_over100,53.115281,25.994972,1
01-047-0055,Baranavičy,town_over100,53.117595,25.979359,1
01-047-0056,Baranavičy,town_over100,53.107471,25.97537,1
01-047-0057,Baranavičy,town_over100,53.107471,25.97537,1
01-047-0058,Baranavičy,town_over100,53.10833,25.965165,1
01-047-0059,Baranavičy,town_over100,53.10833,25.965165,1
01-047-0060,Baranavičy,town_over100,53.120232,25.959362,1
01-047-0061,Baranavičy,town_over100,53.120232,25.959362,1
01-047-0062,Baranavičy,town_over100,53.146267,26.071167,1
01-047-0063,Baranavičy,town_over100,53.133049,25.958743,1
01-047-0064,Baranavičy,town_over100,53.111898,25.959264,1
01-047-0065,Baranavičy,town_over100,53.11199,25.958536,1
01-047-0066,Baranavičy,town_over100,53.11213,25.958024,1
01-047-0067,Baranavičy,town_over100,53.130185,25.995555,1
01-047-0068,Baranavičy,town_over100,53.134399,26.011501,1
01-047-0069,Baranavičy,town_over100,53.111228,25.992977,1
01-048-0001,Haradzišča,village,53.327197,26.006111,1
01-048-0002,Арабовщина,village,53.261594,26.043076,1
01-048-0003,Гирмантовцы,village,53.275504,25.922406,1
01-048-0004,Карчёво,village,53.356384,26.10895,1
01-048-0005,Великие Луки,village,53.010402,26.044469,1
01-048-0006,Копани,village,53.084252,26.092753,1
01-048-0007,Вольно,village,53.299109,26.22936,1
01-048-0008,Нижнее Чернихово,village,53.247193,26.285765,1
01-048-0009,Полонечка,village,53.354869,26.261214,1
01-048-0010,Жемчужный,village,53.138338,25.876753,1
01-048-0011,Свираны,village,53.189474,25.719045,1
01-048-0012,Севрюки,village,53.133762,25.810853,1
01-048-0013,Крошинский сельский Совет,village,53.201828,26.157809,1
01-048-0014,Лавриновичи,village,53.151381,26.130357,1
01-048-0015,Петковичи,village,53.309284,26.361574,1
01-048-0016,Столовичи,village,53.213865,26.03925,1
01-048-0017,Стайки,village,53.254946,26.180087,1
01-048-0018,Lyasnaya,village,52.989131,25.763584,1
01-048-0019,Замошье,village,53.039606,25.974364,1
01-048-0020,Светлый,village,53.023349,25.913,1
01-048-0021,Подлазье,village,52.970642,25.935629,1
01-048-0022,Миловиды,village,52.898438,25.850999,1
01-048-0023,Molchad,village,53.317268,25.693263,1
01-048-0024,Малая Своротва,village,53.364176,25.699516,1
01-048-0025,Новая Мышь,village,53.138186,25.909775,1
01-048-0026,Приозёрная,village,53.114763,25.903954,1
01-048-0027,Мир,village,53.169617,25.937302,1
01-048-0028,Тешевле,village,53.226487,25.815901,1
01-048-0029,Заболотье,village,53.180285,25.837488,1
01-048-0030,Подгорная,village,52.988621,25.578809,1
01-048-0031,Полонка,village,53.14186,25.731172,1
01-048-0032,Перховичи,village,53.243933,25.652695,1
01-048-0033,Лотвичи,village,53.190936,25.667949,1
01-048-0034,Почапово,village,53.358969,25.826313,1
01-049-0001,Biaroza,town_below100,52.534209,24.981124,1
01-049-0002,Biaroza,town_below100,52.538368,24.981101,1
01-049-0003,Biaroza,town_below100,52.540042,24.974557,1
01-049-0004,Biaroza,town_below100,52.546855,24.981672,1
01-049-0005,Biaroza,town_below100,52.538059,24.986981,1
01-049-0006,Biaroza,town_below100,52.528374,24.96888,1
01-049-0007,Biaroza,town_below100,52.524698,24.961909,1
01-049-0008,Biaroza,town_below100,52.529212,24.986164,1
01-049-0009,Biaroza,town_below100,52.531311,24.983154,1
01-049-0010,Biaroza,town_below100,52.52181,24.968889,1
01-049-0011,Biaroza,town_below100,52.538059,24.986981,1
01-049-0012,Biaroza,town_below100,52.552583,24.962385,1
01-049-0013,Belaazersk,town_below100,52.469115,25.17869,1
01-049-0014,Belaazersk,town_below100,52.469576,25.170381,1
01-049-0015,Belaazersk,town_below100,52.475626,25.174513,1
01-049-0016,Belaazersk,town_below100,52.474985,25.17816,1
01-049-0017,Belaazersk,town_below100,52.465542,25.177878,1
01-049-0018,Хрисо,village,52.447834,25.230972,1
01-049-0019,Светоч,village,52.48376,24.924485,1
01-049-0020,Заречье,village,52.541077,25.029489,1
01-049-0021,Борки,village,52.362505,24.859744,1
01-049-0022,Здитово,village,52.473081,25.001848,1
01-049-0023,Шилин,village,52.445057,25.017128,1
01-049-0024,Malech,village,52.488329,24.704931,1
01-049-0025,Подкраичи,village,52.436768,24.719058,1
01-049-0026,Междулесье,village,52.387839,25.016724,1
01-049-0027,Нарутовичи,village,52.55635,24.77232,1
01-049-0028,Первомайская,village,52.525711,24.894005,1
01-049-0029,Кабаки,village,52.499437,24.76004,1
01-049-0030,Pieski,village,52.497524,25.190144,1
01-049-0031,Pieski,village,52.492518,25.213437,1
01-049-0032,Sialiec,village,52.586514,24.86296,1
01-049-0033,Маревиль,village,52.422815,24.888741,1
01-049-0034,Ревятичи,village,52.440342,24.848928,1
01-049-0035,Ястребель,village,52.394654,24.929453,1
01-049-0036,Соколово,village,52.537512,25.085742,1
01-049-0037,Бронная Гора,village,52.610867,25.081895,1
01-049-0038,Stryhin,village,52.495687,25.038895,1
01-049-0039,Спорово,village,52.423474,25.33506,1
01-049-0040,Zdzitava,village,52.424539,25.258793,1
01-050-0001,Hantsavichy,town_below100,52.754882,26.421465,1
01-050-0002,Hantsavichy,town_below100,52.75704,26.429927,1
01-050-0003,Hantsavichy,town_below100,52.75704,26.429927,1
01-050-0004,Hantsavichy,town_below100,52.763296,26.426729,1
01-050-0005,Hantsavichy,town_below100,52.759378,26.440177,1
01-050-0006,Денисковичи,village,52.723586,26.678113,1
01-050-0007,Ганцевичи,village,52.73692,26.457577,1
01-050-0008,Любашево,village,52.775561,26.424043,1
01-050-0009,Люсино,village,52.625294,26.519426,1
01-050-0010,Полонь,village,52.676087,26.504433,1
01-050-0011,Мальковичи,village,52.535666,26.5966,1
01-050-0012,Задубье,village,52.53245,26.456526,1
01-050-0013,Липск,village,52.549791,26.693214,1
01-050-0014,Остров,village,52.856437,26.607344,1
01-050-0015,Локтыши,village,52.832783,26.717783,1
01-050-0016,Остров,village,52.852484,26.609114,1
01-050-0017,Огаревичи,village,52.769116,26.521645,1
01-050-0018,Куково,village,52.814728,26.551927,1
01-050-0019,Большие Круговичи,village,52.777647,26.621016,1
01-050-0020,Огаревичский сельский Совет,village,52.784957,26.575382,1
01-050-0021,Хотыничи,village,52.627951,26.306759,1
01-050-0022,Хотыничи,village,52.624217,26.309175,1
01-050-0023,Раздяловичи,village,52.630635,26.146993,1
01-050-0024,Будча,village,52.760283,26.843035,1
01-050-0025,Чудин,village,52.727584,26.978079,1
01-051-0001,Drahichyn,town_below100,52.188654,25.157149,1
01-051-0002,Drahichyn,town_below100,52.194865,25.165135,1
01-051-0003,Drahichyn,town_below100,52.185894,25.164928,1
01-051-0004,Drahichyn,town_below100,52.187793,25.149612,1
01-051-0005,Drahichyn,town_below100,52.183878,25.152558,1
01-051-0006,Drahichyn,town_below100,52.1866,25.135266,1
01-051-0007,Drahichyn,town_below100,52.192701,25.162665,1
01-051-0008,Antopal,village,52.199415,24.787145,1
01-051-0009,Antopal,village,52.204023,24.793879,1
01-051-0010,Татарновичи,village,52.138051,24.818035,1
01-051-0011,Детковичи,village,52.312542,24.815079,1
01-051-0012,Бездеж,village,52.311237,25.311893,1
01-051-0013,Завершье,village,52.28344,25.369466,1
01-051-0014,Субботы,village,52.219772,25.010993,1
01-051-0015,Вулька,village,52.181327,24.857669,1
01-051-0016,Гутово,village,52.189157,25.340675,1
01-051-0017,Липники,village,52.17613,25.230568,1
01-051-0018,Ровины,village,52.229625,25.21359,1
01-051-0019,Перковичи,village,52.17681,25.034735,1
01-051-0020,Головчицы,village,52.149055,24.872976,1
01-051-0021,Корсунь,village,52.176147,24.894859,1
01-051-0022,Закозель,village,52.130716,25.003052,1
01-051-0023,Вулька Радовецкая,village,52.144258,25.045416,1
01-051-0024,Именин,village,52.238372,24.906627,1
01-051-0025,Немержа,village,52.299293,25.055828,1
01-051-0026,Алексеевичи,village,52.286635,24.99786,1
01-051-0027,Осовцы,village,52.085215,25.24027,1
01-051-0028,Белин,village,52.047917,25.21059,1
01-051-0029,Новая Попина,village,52.116052,25.119294,1
01-051-0030,Заречка,village,52.047102,25.118584,1
01-051-0031,Радостово,village,51.967216,24.947195,1
01-051-0032,Сварынь,village,51.968692,25.036011,1
01-051-0033,Drahichyn,town_below100,52.189262,25.125636,1
01-051-0034,Гошево,village,52.291521,25.226256,1
01-052-0001,Zhabinka,town_below100,52.199187,24.029027,1
01-052-0002,Zhabinka,town_below100,52.191354,24.033285,1
01-052-0003,Zhabinka,town_below100,52.191757,24.0267,1
01-052-0004,Zhabinka,town_below100,52.194313,24.020987,1
01-052-0005,Zhabinka,town_below100,52.198227,24.017277,1
01-052-0006,Zhabinka,town_below100,52.191481,23.986204,1
01-052-0007,Zhabinka,town_below100,52.190084,23.98341,1
01-052-0008,Zhabinka,town_below100,52.196847,24.012605,1
01-052-0009,Zhabinka,town_below100,52.183558,24.064923,1
01-052-0010,Ленинский,village,52.166012,24.11133,1
01-052-0011,Озяты,village,52.099126,24.139807,1
01-052-0012,Ракитница,village,52.136327,23.986815,1
01-052-0013,Хмелево,village,52.252935,23.909083,1
01-052-0014,Степанки,village,52.269852,23.994019,1
01-052-0015,Кривляны,village,52.284988,24.068508,1
01-052-0016,Большие Сехновичи,village,52.235841,24.079206,1
01-052-0017,Малые Яковчицы,village,52.239972,24.128434,1
01-052-0018,Огородники,village,52.283065,24.116379,1
01-053-0001,Ivanava,town_below100,52.150906,25.545041,1
01-053-0002,Ivanava,town_below100,52.150409,25.543784,1
01-053-0003,Ivanava,town_below100,52.146795,25.533076,1
01-053-0004,Ivanava,town_below100,52.135962,25.538349,1
01-053-0005,Ivanava,town_below100,52.135945,25.545652,1
01-053-0006,Ivanava,town_below100,52.144523,25.524389,1
01-053-0007,Ivanava,town_below100,52.134453,25.541951,1
01-053-0008,Бродница,village,52.127354,25.682232,1
01-053-0009,Яечковичи,village,52.077755,25.675486,1
01-053-0010,Потаповичи,village,52.058821,25.670509,1
01-053-0011,Горбаха,village,52.095939,25.367103,1
01-053-0012,Снитово,village,52.129798,25.440693,1
01-053-0013,Глинно,village,52.021301,25.421415,1
01-053-0014,Вороцевичи,village,52.106085,25.38127,1
01-053-0015,Лясковичи,village,52.16536,25.549326,1
01-053-0016,Дружиловичи,village,52.23637,25.555839,1
01-053-0017,Ляховичи,village,52.18644,25.611292,1
01-053-0018,Молодово,village,52.2742,25.687523,1
01-053-0019,Достоево,village,52.236194,25.669117,1
01-053-0020,Полкотичи,village,52.228339,25.822333,1
01-053-0021,Motal,village,52.312707,25.597566,1
01-053-0022,Motal,village,52.315971,25.585528,1
01-053-0023,Тышковичи,village,52.346889,25.626878,1
01-053-0024,Мохро,village,51.979766,25.560367,1
01-053-0025,Завышье,village,52.003357,25.689221,1
01-053-0026,Завышье,village,52.000652,25.683912,1
01-053-0027,Власовцы,village,51.97591,25.4636,1
01-053-0028,Залядынье,village,51.991862,25.366843,1
01-053-0029,Ополь,village,52.324251,25.421595,1
01-053-0030,Psyshchevo,village,52.292959,25.466259,1
01-053-0031,Рудск,village,52.07512,25.561148,1
01-053-0032,Крытышин,village,52.078425,25.486597,1
01-053-0033,Гневчицы,village,52.040599,25.527416,1
01-053-0034,Сухое,village,52.094949,25.598922,1
01-053-0035,Стрельно,village,52.184878,25.415064,1
01-053-0036,Сочивки,village,52.229746,25.443415,1
01-054-0001,Ivacevichi,town_below100,52.707128,25.344061,1
01-054-0002,Ivacevichi,town_below100,52.712922,25.343019,1
01-054-0003,Ivacevichi,town_below100,52.71416,25.333623,1
01-054-0004,Ivacevichi,town_below100,52.707739,25.325996,1
01-054-0005,Ivacevichi,town_below100,52.715093,25.323759,1
01-054-0006,Ivacevichi,town_below100,52.719888,25.346433,1
01-054-0007,Ivacevichi,town_below100,52.719888,25.350026,1
01-054-0008,Kosava,town_below100,52.758888,25.152002,1
01-054-0009,Ivacevichi,town_below100,52.706315,25.331179,1
01-054-0010,Telekhany,village,52.514505,25.846363,1
01-054-0011,Вулька Телеханская,village,52.538295,25.87563,1
01-054-0012,Гортоль,village,52.502227,25.909955,1
01-054-0013,Сомино,village,52.535989,25.923933,1
01-054-0014,Выгонощи,village,52.622091,25.919423,1
01-054-0015,Бытень,village,52.878106,25.508812,1
01-054-0016,Наливки,village,52.92084,25.549919,1
01-054-0017,Волька,village,52.779695,25.620895,1
01-054-0018,Могилицы,village,52.778704,25.598797,1
01-054-0019,Добромысль,village,52.829894,25.707834,1
01-054-0020,Селец,village,52.839654,25.757205,1
01-054-0021,Доманово,village,52.830041,25.483633,1
01-054-0022,Volya,village,52.659753,25.327865,1
01-054-0023,Ходаки,village,52.584604,25.381925,1
01-054-0024,Вулька Обровская,village,52.574749,25.486696,1
01-054-0025,Kvasievičy,village,52.75328,25.076426,1
01-054-0026,Заполье,village,52.703194,25.145668,1
01-054-0027,Любищицы,village,52.752304,25.422385,1
01-054-0028,Miliejki,village,52.785643,25.081151,1
01-054-0029,Hryŭda,village,52.831668,25.214147,1
01-054-0030,Busiaž,village,52.817531,25.139353,1
01-054-0031,Оброво,village,52.510378,25.566847,1
01-054-0032,Глинная,village,52.478616,25.738907,1
01-054-0033,Подстаринь,village,52.766299,25.354006,1
01-054-0034,Кушнеры,village,52.754174,25.296469,1
01-054-0035,Речки,village,52.461011,26.053811,1
01-054-0036,Речковский сельский Совет,village,52.492423,25.994412,1
01-054-0037,Рудня,village,52.463294,26.116505,1
01-054-0038,Святая Воля,village,52.534241,25.693389,1
01-054-0039,Великая Гать,village,52.54829,25.660619,1
01-054-0040,Стайки,village,52.706233,25.28091,1
01-054-0041,Гощево,village,52.694347,25.227271,1
01-054-0042,Зелёный Бор,village,52.65382,25.240189,1
01-054-0043,Яглевичи,village,52.694719,25.378161,1
01-054-0044,Бараны,village,52.68319,25.330829,1
01-055-0001,Kamyanyets,town_below100,52.400649,23.824552,1
01-055-0002,Kamyanyets,town_below100,52.39477,23.823196,1
01-055-0003,Kamyanyets,town_below100,52.393061,23.825864,1
01-055-0004,Kamyanyets,town_below100,52.394281,23.833697,1
01-055-0005,Kamyanyets,town_below100,52.404005,23.819222,1
01-055-0006,Речица,village,52.394511,24.006075,1
01-055-0007,Пелище,village,52.320794,23.917689,1
01-055-0008,Видомля,village,52.326915,23.783436,1
01-055-0009,Турна Большая,village,52.273924,23.766126,1
01-055-0010,Ратайчицы,village,52.344854,23.615999,1
01-055-0011,Перковичи,village,52.409748,23.625512,1
01-055-0012,Бучемль 2,village,52.361389,23.66007,1
01-055-0013,Дмитровичи,village,52.48693,23.779879,1
01-055-0014,Ходосы,village,52.470569,23.730121,1
01-055-0015,Каменюки,village,52.556854,23.797944,1
01-055-0016,Новицковичи,village,52.443976,23.847324,1
01-055-0017,Vowchyn,village,52.283071,23.311497,1
01-055-0018,Новосёлки,village,52.256667,23.227226,1
01-055-0019,Ставы,village,52.22829,23.347304,1
01-055-0020,Aharodniki,village,52.345316,23.341393,1
01-055-0021,Makarava,village,52.364446,23.307922,1
01-055-0022,Рясна,village,52.393363,23.407338,1
01-055-0023,Оберовщина,village,52.399402,23.378359,1
01-055-0024,Пограничная,village,52.45667,23.36572,1
01-055-0025,Беловежский,village,52.403759,23.464867,1
01-055-0026,Беловежский,village,52.402841,23.464654,1
01-055-0027,Верховичи,village,52.469395,23.51104,1
01-055-0028,Кунаховичи,village,52.489206,23.451832,1
01-055-0029,Ходосы,village,52.464045,23.730975,1
01-055-0030,Омеленец,village,52.538059,23.548015,1
01-055-0031,Vysokaye,town_below100,52.366635,23.380003,1
01-055-0032,Vysokaye,town_below100,52.372628,23.366519,1
01-055-0033,Vysokaye,town_below100,52.380188,23.36492,1
01-055-0034,Kamyanyets,town_below100,52.403938,23.828327,1
01-055-0035,Vysokaye,town_below100,52.362742,23.393397,1
01-055-0036,Верховичи,village,52.4738,23.510717,1
01-056-0001,Kobryn,town_below100,52.192856,24.336894,1
01-056-0002,Kobryn,town_below100,52.197151,24.345386,1
01-056-0003,Kobryn,town_below100,52.19502,24.353085,1
01-056-0004,Kobryn,town_below100,52.19502,24.353085,1
01-056-0005,Kobryn,town_below100,52.198006,24.346383,1
01-056-0006,Kobryn,town_below100,52.197151,24.345386,1
01-056-0007,Kobryn,town_below100,52.198006,24.346383,1
01-056-0008,Kobryn,town_below100,52.202521,24.344066,1
01-056-0009,Kobryn,town_below100,52.203846,24.342269,1
01-056-0010,Kobryn,town_below100,52.20761,24.326647,1
01-056-0011,Kobryn,town_below100,52.213813,24.320539,1
01-056-0012,Kobryn,town_below100,52.21102,24.340293,1
01-056-0013,Kobryn,town_below100,52.20995,24.352681,1
01-056-0014,Kobryn,town_below100,52.209387,24.353597,1
01-056-0015,Kobryn,town_below100,52.210298,24.355798,1
01-056-0016,Kobryn,town_below100,52.212632,24.369758,1
01-056-0017,Kobryn,town_below100,52.219148,24.346383,1
01-056-0018,Kobryn,town_below100,52.219148,24.346383,1
01-056-0019,Kobryn,town_below100,52.22002,24.361125,1
01-056-0020,Kobryn,town_below100,52.230391,24.378732,1
01-056-0021,Батчи,village,52.240495,24.227249,1
01-056-0022,Kobryn,town_below100,52.226618,24.319497,1
01-056-0023,Буховичи,village,52.279225,24.427447,1
01-056-0024,Ерёмичи,village,52.291383,24.436808,1
01-056-0025,Зосимы,village,52.306567,24.44182,1
01-056-0026,Именин,village,52.262929,24.351486,1
01-056-0027,Kobryn,town_below100,52.233166,24.383107,1
01-056-0028,Городец,village,52.202698,24.662905,1
01-056-0029,Грушево,village,52.240942,24.728104,1
01-056-0030,Октябрь,village,52.243429,24.603167,1
01-056-0031,Кустовичи,village,52.290568,24.614018,1
01-056-0032,Онисковичи,village,52.126729,24.714414,1
01-056-0033,Оса,village,51.918054,24.488685,1
01-056-0034,Kobryn,town_below100,52.220735,24.362467,1
01-056-0035,Dyvin,village,51.956694,24.57655,1
01-056-0036,Dyvin,village,51.956144,24.569886,1
01-056-0037,Ореховский,village,51.982284,24.669786,1
01-056-0038,Леликово,village,51.917299,24.711674,1
01-056-0039,Хабовичи,village,52.060277,24.475121,1
01-056-0040,Залесье,village,52.21714,24.475346,1
01-056-0041,Закросница,village,52.241543,24.509365,1
01-056-0042,Магдалин,village,52.195732,24.395557,1
01-056-0043,Киселёвцы,village,52.170259,24.458251,1
01-056-0044,Болота,village,52.136901,24.521097,1
01-056-0045,Новосёлки,village,52.339418,24.283959,1
01-056-0046,Бельск,village,52.006728,24.41444,1
01-056-0047,Верхолесье,village,52.082764,24.304405,1
01-056-0048,Остромичи,village,52.279021,24.469138,1
01-056-0049,Запруды,village,52.329771,24.576702,1
01-056-0050,Шеметовка,village,52.329265,24.654604,1
01-056-0051,Лука,village,52.374212,24.684177,1
01-056-0052,Повитье,village,51.986316,24.758638,1
01-056-0053,Тевли,village,52.337492,24.250012,1
01-056-0054,Остромичи,village,52.2842,24.449528,1
01-056-0055,Стригово,village,52.300345,24.28077,1
01-056-0056,Khidry,village,52.151398,24.37221,1
01-056-0057,Патрики,village,52.183514,24.313254,1
01-056-0058,Пески,village,52.187749,24.241631,1
01-056-0059,Корчицы,village,52.106649,24.380169,1
01-057-0001,Luniniec,town_below100,52.245789,26.846224,1
01-057-0002,Luniniec,town_below100,52.245205,26.815942,1
01-057-0003,Luniniec,town_below100,52.2436,26.804839,1
01-057-0004,Luniniec,town_below100,52.24301,26.80165,1
01-057-0005,Luniniec,town_below100,52.246539,26.803985,1
01-057-0006,Luniniec,town_below100,52.255388,26.79467,1
01-057-0007,Luniniec,town_below100,52.256601,26.79334,1
01-057-0008,Luniniec,town_below100,52.258382,26.795649,1
01-057-0009,Luniniec,town_below100,52.254037,26.797913,1
01-057-0010,Luniniec,town_below100,52.250652,26.829192,1
01-057-0011,Luniniec,town_below100,52.259886,26.790026,1
01-057-0012,Luniniec,town_below100,52.246804,26.821053,1
01-057-0013,Боровцы,village,52.306094,26.885463,1
01-057-0014,Дятловичи,village,52.335076,26.830836,1
01-057-0015,Станция Дятловичи,village,52.361169,26.792352,1
01-057-0016,Вулька 1,village,52.27696,26.702027,1
01-057-0017,Полесский,village,52.29189,26.670334,1
01-057-0018,Лунин,village,52.298015,26.638677,1
01-057-0019,Лобча,village,52.299188,26.528921,1
01-057-0020,Дубовка,village,52.27447,26.54589,1
01-057-0021,Богдановка,village,52.366498,26.448765,1
01-057-0022,Бостынь,village,52.388136,26.753986,1
01-057-0023,Велута,village,52.461196,26.791521,1
01-057-0024,Люща,village,52.451567,26.71127,1
01-057-0025,Большие Чучевичи,village,52.573884,26.855522,1
01-057-0026,Малые Чучевичи,village,52.591843,26.886235,1
01-057-0027,Боровики,village,52.517098,26.940341,1
01-057-0028,Вулька 2,village,52.355476,26.985732,1
01-057-0029,Бродница,village,52.302079,26.961496,1
01-057-0030,Межлесье,village,52.398528,27.04751,1
01-057-0031,Красная Воля,village,52.367553,27.059529,1
01-057-0032,Озерница,village,52.284679,27.01641,1
01-057-0033,Любачин,village,52.258602,27.062835,1
01-057-0034,Дворец,village,52.276068,26.954193,1
01-057-0035,Язвинки,village,52.247399,26.916032,1
01-057-0036,Ракитно,village,52.225829,26.92966,1
01-057-0037,Кожан-Городок,village,52.211605,27.014793,1
01-057-0038,Дребск,village,52.230507,27.01897,1
