id,zubr_id,observers,accreditation-reject,let-observer-in-violation,no-let-observer-in,observer-pushed-away,force-beforehand-voting,late-report,home-voting-violation,wrong-voters-number,no-medcine-on-poll-station,non-transparent-counting,observer-limitations,other
01-053-0002,1296,1,False,False,False,False,False,False,False,False,False,False,False,False
01-053-0003,1297,1,False,False,True,False,False,False,False,False,True,False,False,False
01-053-0004,1298,0,False,False,False,False,False,False,False,False,False,False,False,False
01-053-0005,1299,1,False,False,False,False,False,False,False,False,False,False,False,False
01-053-0006,1300,3,False,False,False,False,False,False,False,False,False,False,False,False
01-053-0007,1301,0,False,False,False,False,False,False,False,False,False,False,False,False
01-053-0008,1302,0,False,False,False,False,False,False,False,False,False,False,False,False
01-053-0009,1303,1,False,False,False,False,False,False,False,False,False,False,False,False
01-053-0010,1304,0,False,False,False,False,False,False,False,False,False,False,False,False
01-053-0011,1305,0,False,False,False,False,False,False,False,False,False,False,False,False
01-053-0012,1306,1,False,False,False,False,False,False,False,False,False,False,False,False
01-053-0013,1307,0,False,False,False,False,False,False,False,False,False,False,False,False
01-053-0014,1308,0,False,False,False,False,False,False,False,False,False,False,False,False
01-053-0015,1309,0,False,False,False,False,False,False,False,False,False,False,False,False
01-053-0016,1310,0,False,False,False,False,False,False,False,False,False,False,False,False
01-053-0017,1311,0,False,False,False,False,False,False,False,False,False,False,False,False
01-053-0018,1312,0,False,False,False,False,False,False,False,False,False,False,False,False
01-053-0019,1313,0,False,False,False,False,False,False,False,False,False,False,False,False
01-053-0020,1314,0,False,False,False,False,False,False,False,False,False,False,False,False
01-053-0021,1315,0,False,False,False,False,False,False,False,False,False,False,False,False
01-053-0022,1316,1,False,False,False,False,False,False,False,False,False,False,False,False
01-053-0023,1317,0,False,False,False,False,False,False,False,False,False,False,False,False
01-053-0024,1318,1,False,False,False,False,False,False,False,False,False,False,False,False
01-053-0025,1319,0,False,False,False,False,False,False,False,False,False,False,False,False
01-053-0026,1320,0,False,False,False,False,False,False,False,False,False,False,False,False
01-053-0027,1321,0,False,False,False,False,False,False,False,False,False,False,False,False
01-053-0028,1322,0,False,False,False,False,False,False,False,False,False,False,False,False
01-053-0029,1323,0,False,False,False,False,False,False,False,False,False,False,False,False
01-053-0030,1324,0,False,False,False,False,False,False,False,False,False,False,False,False
01-053-0031,1325,0,False,False,False,False,False,False,False,False,False,False,False,False
01-053-0032,1326,0,False,False,False,False,False,False,False,False,False,False,False,False
01-053-0033,1327,0,False,False,False,False,False,False,False,False,False,False,False,False
01-053-0034,1328,0,False,False,False,False,False,False,False,False,False,False,False,False
01-053-0035,1329,0,False,False,False,False,False,False,False,False,False,False,False,False
01-053-0036,1330,0,False,False,False,False,False,False,False,False,False,False,False,False
01-054-0001,1331,0,False,False,False,False,False,False,False,False,False,False,False,False
01-054-0002,1332,0,False,False,False,False,False,False,False,False,False,False,False,False
01-054-0003,1333,0,False,False,False,False,False,True,False,True,False,False,False,False
01-054-0004,1334,1,False,False,False,False,False,False,False,False,False,False,False,False
01-054-0005,1335,2,False,False,False,False,False,False,False,False,False,False,False,False
01-054-0006,1336,0,False,False,False,False,False,False,False,False,False,False,False,False
01-054-0007,1337,0,False,False,False,False,False,False,False,False,False,False,False,False
01-054-0008,1338,2,False,False,True,False,False,True,True,False,False,False,False,False
01-054-0009,1339,1,False,False,False,False,False,False,False,False,False,False,False,False
01-054-0010,1340,6,False,True,True,False,False,False,False,True,False,False,True,True
01-054-0011,1341,0,False,False,False,False,False,False,False,False,False,False,False,False
01-054-0012,1342,0,False,False,False,False,False,False,False,False,False,False,False,False
01-054-0013,1343,0,False,False,False,False,False,False,False,False,False,False,False,False
01-054-0014,1344,0,False,False,False,False,False,False,False,False,False,False,False,False
01-054-0015,1345,0,False,False,False,False,False,False,False,False,False,False,False,False
01-054-0016,1346,0,False,False,False,False,False,False,False,False,False,False,False,False
01-054-0017,1347,0,False,False,False,False,False,False,False,False,False,False,False,False
01-054-0018,1348,0,False,False,False,False,False,False,False,False,False,False,False,False
01-054-0019,1349,0,False,False,False,False,False,False,False,False,False,False,False,False
01-054-0020,1350,0,False,False,False,False,False,False,False,False,False,False,False,False
01-054-0021,1351,0,False,False,False,False,False,False,False,False,False,False,False,False
01-054-0022,1352,0,False,False,False,False,False,False,False,False,False,False,False,False
01-054-0023,1353,0,False,False,False,False,False,False,False,False,False,False,False,False
01-054-0024,1354,0,False,False,False,False,False,False,False,False,False,False,False,False
01-054-0025,1355,0,False,False,False,False,False,False,False,False,False,False,False,False
01-054-0026,1356,2,False,False,True,True,False,False,False,True,False,False,True,True
01-054-0027,1357,1,False,False,False,False,False,False,False,False,False,False,False,False
01-054-0028,1358,0,False,False,False,False,False,False,False,False,False,False,False,False
01-054-0029,1359,0,False,False,False,False,False,False,False,False,False,False,False,False
01-054-0030,1360,0,False,False,False,False,False,False,False,False,False,False,False,False
01-054-0031,1361,0,False,False,False,False,False,False,False,True,False,False,False,False
01-054-0032,1362,0,False,False,False,False,False,False,False,False,False,False,False,False
01-054-0033,1363,0,False,False,False,False,False,False,False,False,False,False,False,False
01-054-0034,1364,0,False,False,False,False,False,False,False,False,False,False,False,False
01-054-0035,1365,0,False,False,False,False,False,False,False,False,False,False,False,False
01-054-0036,1366,0,False,False,False,False,False,False,False,False,False,False,False,False
01-054-0037,1367,0,False,False,False,False,False,False,False,False,False,False,False,False
01-054-0038,1368,0,False,False,False,False,False,False,False,False,False,False,False,False
01-054-0039,1369,0,False,False,False,False,False,False,False,False,False,False,False,False
01-054-0040,1370,0,False,False,False,False,False,False,False,False,False,False,False,False
01-054-0041,1371,0,False,False,False,False,False,False,False,False,False,False,False,False
01-054-0042,1372,0,False,False,False,False,False,False,False,False,False,False,False,False
01-054-0043,1373,1,False,False,False,False,False,False,False,False,False,False,False,False
01-054-0044,1374,0,False,False,False,False,False,False,False,False,False,False,False,False
01-055-0001,1375,0,False,False,False,False,False,False,False,False,False,False,False,False
01-055-0002,1376,3,False,False,False,False,False,False,False,False,False,False,False,False
01-055-0003,1377,3,False,False,True,False,False,True,False,True,False,False,True,False
01-055-0004,1378,1,False,False,True,False,False,False,False,True,False,False,False,False
01-055-0005,1379,1,False,False,False,False,False,False,False,False,False,False,False,False
01-055-0006,1380,1,False,False,False,False,False,False,False,False,False,False,False,True
01-055-0007,1381,0,False,False,False,False,False,False,False,False,False,False,False,False
01-055-0008,1382,0,False,False,False,False,False,False,False,False,False,False,False,False
01-055-0009,1383,1,False,False,False,False,True,False,False,False,False,False,False,False
01-055-0010,1384,1,False,False,False,False,False,False,False,False,False,False,False,False
01-055-0011,1385,0,False,False,False,False,False,False,False,False,False,False,False,False
01-055-0012,1386,0,False,False,False,False,False,False,False,False,False,False,False,False
01-055-0013,1387,0,False,False,False,False,False,False,False,False,False,False,False,False
01-055-0014,1388,0,False,False,False,False,False,False,False,False,False,False,False,False
01-055-0015,1389,0,False,False,False,False,False,False,False,False,False,False,False,False
01-055-0016,1390,0,False,False,False,False,False,False,False,False,False,False,False,False
01-055-0017,1391,0,False,False,False,False,False,False,False,False,False,False,False,False
01-055-0018,1392,1,False,False,False,False,False,False,False,False,False,False,False,False
01-055-0019,1393,0,False,False,False,False,False,False,False,False,False,False,False,False
01-055-0020,1394,1,False,False,False,False,False,False,False,False,False,False,False,False
01-055-0021,1395,0,False,False,False,False,False,False,False,False,False,False,False,False
01-055-0022,1396,0,False,False,False,False,False,False,False,False,False,False,False,False
01-055-0023,1397,1,False,False,False,False,False,False,False,False,False,False,False,False
01-055-0024,1398,0,False,False,False,False,False,False,False,False,False,False,False,False
01-055-0025,1399,0,False,False,False,False,False,False,False,False,False,False,False,False
01-055-0026,1400,0,False,False,False,False,False,False,False,False,False,False,False,False
01-055-0027,1401,0,False,False,False,False,False,False,False,False,False,False,False,False
01-055-0028,1402,1,False,False,False,False,False,False,False,False,False,False,False,False
01-055-0029,1403,0,False,False,False,False,False,False,False,False,False,False,False,False
01-055-0030,1404,0,False,False,False,False,False,False,False,False,False,False,False,False
01-055-0031,1405,1,False,False,False,False,False,False,False,False,False,False,False,False
01-055-0032,1406,2,False,False,False,False,False,False,False,False,False,False,False,False
